	SAMPLE_100008_1	SAMPLE_100008_2	SAMPLE_100008_3	SAMPLE_100137_1	SAMPLE_100137_2	SAMPLE_100137_3	SAMPLE_100177_1	SAMPLE_100177_2	SAMPLE_100177_3	SAMPLE_100200_2	SAMPLE_100200_3	SAMPLE_100206_1	SAMPLE_100206_2	SAMPLE_100206_3	SAMPLE_100217_1	SAMPLE_100217_2	SAMPLE_100217_3	SAMPLE_100248_1	SAMPLE_100248_2	SAMPLE_100248_3	SAMPLE_100255_1	SAMPLE_100255_2	SAMPLE_100255_3	SAMPLE_100256_1	SAMPLE_100256_2	SAMPLE_100256_3	SAMPLE_100257_1	SAMPLE_100257_2	SAMPLE_100257_3	SAMPLE_100261_1	SAMPLE_100261_2	SAMPLE_100261_3	SAMPLE_100267_1	SAMPLE_100267_2	SAMPLE_100267_3	SAMPLE_100306_1	SAMPLE_100306_2	SAMPLE_100306_3	SAMPLE_100337_1	SAMPLE_100337_2	SAMPLE_100337_3	SAMPLE_NTC_1	SAMPLE_NTC_2	SAMPLE_NTC_3	SAMPLE_NTC_4	SAMPLE_NTC_5	SAMPLE_NTC_6	SAMPLE_NTC_7	SAMPLE_NTC_8	SAMPLE_water1_1	SAMPLE_water2_1	SAMPLE_water3_1	SAMPLE_water4_1	SAMPLE_water5_1	SAMPLE_water6_1
Thermoanaerobacteraceae	177.0	386.5	1783.0	214.5	713.0	13356.5	985.5	92.5	1423.0	375.0	2889.0	1391.0	15.0	1750.5	170.5	363.0	783.0	1509.0	6938.0	910.5	550.5	11.0	935.5	783.5	15.0	3527.5	448.5	380.5	1678.5	902.0	983.5	9685.5	205.5	1426.5	3998.5	2646.0	1312.5	16586.0	6467.0	3922.0	3552.5	2.0	8.5	5.0	4.0	7.5	12.5	15.5	13.0	1222.0	1532.0	5.0	792.5	1082.0	1900.0
Bacillaceae	6987.0	20158.0	70773.0	4354.5	10081.5	110326.0	38082.5	55550.5	50987.5	13322.5	126723.5	52675.0	450.0	42828.0	14125.5	11554.0	37619.0	36038.5	110884.5	38922.0	44937.0	452.0	41477.0	23926.0	379.0	252322.0	29890.0	33218.0	107366.5	58168.5	17341.0	107055.0	5557.5	48816.5	234180.5	75996.5	40698.5	80898.0	148579.0	115455.5	407504.5	179.5	237.0	301.0	333.0	508.5	387.0	522.0	617.5	63053.5	73707.5	220.5	85132.5	29357.0	56010.0
Caryophanaceae	5899.5	5985.5	23329.5	1652.5	3057.5	51082.5	26963.0	4677.5	23923.5	3137.5	48580.0	33815.0	176.0	16126.5	3427.0	2175.0	20419.5	10635.0	53443.5	13734.0	13024.5	152.0	42524.5	14686.5	180.5	64203.0	14506.5	11364.5	27367.0	11155.5	13657.5	31904.0	1566.0	26150.0	15456.5	19718.5	21417.0	58119.5	19673.5	50771.5	81671.0	149.5	169.5	86.5	81.0	111.0	106.5	132.0	142.0	143737.5	53864.5	195.0	39771.5	30622.0	35098.0
Listeriaceae	516.5	944.0	3525.0	204.0	422.5	8390.0	3191.5	412.5	2807.5	524.0	7209.0	3928.0	12.5	3007.5	562.0	464.5	1971.0	2359.0	10142.0	2134.5	1108.5	21.5	3852.0	1712.0	16.0	8978.0	1388.5	1137.0	4973.0	2493.5	1062.0	7311.5	341.5	5528.5	5675.5	3824.5	1966.5	5625.0	3797.0	6435.5	9230.0	14.0	9.5	9.0	12.0	18.5	16.0	20.0	17.5	5922.0	5262.0	17.5	4094.0	2956.0	5350.5
Sporolactobacillaceae	30.5	80.0	249.0	11.0	75.0	339.5	173.5	130.5	263.0	53.0	457.0	301.5	4.0	188.0	18.5	48.5	153.5	136.5	225.0	129.5	94.0	2.5	183.5	60.5	0.0	2034.0	91.0	189.5	477.5	700.5	81.5	381.0	12.5	396.0	382.0	392.5	178.5	286.0	404.5	352.0	830.0	1.5	1.5	0.0	1.0	3.0	0.0	1.0	0.5	143.5	452.5	2.5	622.0	24.5	556.0
Paenibacillaceae	863.0	2654.0	7471.5	2343.0	1792.5	14325.5	3866.5	904.5	6323.5	1831.0	15728.0	9874.5	58.0	7815.5	1086.5	1215.0	3393.0	8306.5	10191.5	4035.5	2491.5	51.0	4449.5	2932.0	77.5	97898.0	3678.5	2118.5	11251.0	3631.0	3169.0	16214.0	957.0	16304.5	12752.0	10051.5	5694.5	20951.5	18919.0	20270.0	20496.0	14.5	29.5	20.0	29.0	36.0	37.0	30.5	38.0	4404.0	7996.5	39.5	5710.5	4114.0	14428.5
Alicyclobacillaceae	730.5	1489.0	9104.0	457.0	1045.5	16075.0	3023.0	296.5	9152.5	1834.0	16071.5	4602.0	77.0	8887.0	666.0	910.5	3309.0	10087.0	4420.5	4833.0	2718.5	37.0	5235.5	4180.0	61.0	10585.5	1749.0	3054.0	12741.0	4463.5	2022.0	19654.5	780.5	6996.5	9195.5	22535.5	41984.5	12491.0	17060.0	25307.0	9462.5	17.5	16.5	29.0	15.5	38.5	28.0	25.5	45.0	1639.5	6274.0	14.0	2018.5	1818.5	5708.5
Thermoactinomycetaceae	70.5	145.0	4405.5	49.0	587.0	1294.0	374.0	93.5	450.5	119.5	1333.5	704.5	7.0	447.0	381.5	131.0	231.0	532.5	1211.0	1486.0	467.5	2.5	394.0	207.0	10.0	25804.5	205.0	176.5	870.0	2438.0	246.0	1120.0	116.0	582.0	934.0	978.5	798.0	1240.5	1983.5	2557.0	1173.5	0.0	1.0	2.0	0.0	4.5	4.5	4.5	5.0	335.5	1652.0	1.5	171.5	379.5	982.0
Aerococcaceae	1436.5	1698.5	5298.0	271.5	1238.5	16808.0	17856.5	544.0	5682.0	915.5	12392.5	10932.0	50.0	2778.5	2074.5	733.5	4075.0	2818.0	12017.0	5181.5	3541.5	51.5	6796.5	2820.0	35.0	15647.5	2160.0	3881.5	5962.0	15965.0	2896.5	5561.0	213.5	3644.0	3714.5	13525.0	2814.0	6570.5	10173.0	13941.0	15500.0	27.5	30.0	17.0	18.5	27.0	29.0	23.0	29.0	4129.0	5453.5	23.0	15459.0	2370.5	7165.5
Carnobacteriaceae	4151.0	4048.0	15157.5	694.0	1142.5	21311.5	11801.0	873.5	14370.5	3420.5	24410.5	14994.5	191.5	5027.0	6759.0	1745.0	10196.5	4996.0	18831.5	9333.0	5206.0	107.5	26822.0	8348.5	108.5	25912.0	6867.0	4629.5	24273.5	8987.5	7692.5	15118.5	641.0	14671.0	6593.5	32313.0	6193.0	31408.5	16060.5	33525.5	32699.0	47.0	78.0	53.5	34.5	65.0	60.5	80.5	87.0	4976.5	14459.5	92.5	47155.5	11394.5	23962.5
Thermotogaceae	27.0	90.0	418.5	25.5	59.5	875.0	217.5	6.0	319.5	60.0	741.5	236.5	0.0	554.5	12.5	20.5	112.0	516.5	456.0	222.5	191.0	4.0	180.5	134.0	1.0	328.5	84.5	85.0	223.0	145.5	75.0	671.5	122.5	461.5	490.0	751.5	308.5	596.5	305.5	921.5	434.5	0.0	1.0	0.0	2.5	3.0	3.0	2.0	2.0	114.5	573.5	0.0	90.0	228.5	180.5
Thermodesulfobacteriaceae	21.5	72.0	366.5	23.0	48.0	655.0	92.5	7.0	227.0	49.0	529.0	166.0	2.5	278.0	15.0	21.0	68.5	435.5	287.0	276.0	76.0	4.0	185.5	89.5	1.0	253.5	36.5	71.5	266.0	140.5	74.0	486.0	40.5	384.5	492.5	383.0	293.5	467.0	382.5	786.0	531.5	0.0	0.0	0.0	3.0	0.0	1.0	0.0	3.0	32.0	541.5	1.5	71.5	141.0	142.0
Thermaceae	21915.0	1193.5	2266.5	136.5	302.5	4259.5	1719.5	316.5	3110.0	605.0	6839.0	2021.0	19.0	2521.5	224.0	442.5	2041.0	1898.0	3923.5	1446.0	1154.0	22.5	2729.0	981.5	25.5	3015.0	2547.5	1135.5	3279.5	1600.0	1091.5	2803.0	251.0	3349.5	3530.0	2995.5	1348.0	6426.5	4458.5	10105.5	15880.5	6.5	8.5	13.5	14.0	30.5	14.0	27.5	13.0	1333.0	4761.5	13.0	2645.5	2305.5	5655.5
Chrysiogenaceae	17.0	37.0	202.0	11.5	32.0	328.5	110.0	3.5	142.5	43.0	308.0	150.0	1.0	193.5	6.0	15.0	44.0	166.0	231.5	128.5	99.5	1.0	146.0	68.0	0.0	152.0	76.5	42.0	97.5	39.0	105.5	278.5	28.0	143.5	227.5	282.5	92.0	254.5	199.0	242.0	373.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	81.5	235.0	1.0	212.0	44.0	67.0
Herpetosiphonaceae	28.0	86.0	454.0	9.0	38.5	488.0	272.0	21.0	334.0	55.0	594.5	688.5	3.0	275.5	30.5	28.5	1625.0	258.0	610.0	175.0	107.0	2.0	266.5	102.5	1.0	351.0	108.0	187.5	350.0	207.0	109.5	399.5	12.0	354.0	239.5	322.0	213.0	470.0	177.0	703.0	563.5	0.0	0.0	0.5	0.0	1.5	2.5	2.0	1.0	167.0	328.0	2.0	240.0	221.5	483.5
Thermomicrobiaceae	70.5	130.5	580.5	23.5	43.5	618.0	423.0	14.0	357.0	69.5	488.5	510.0	0.0	248.0	46.0	24.0	183.0	273.0	597.5	257.5	129.5	2.0	294.5	253.5	1.0	345.5	133.5	215.5	450.0	256.5	122.0	510.0	26.0	341.0	285.5	399.0	219.0	673.5	441.5	1476.5	1008.0	0.5	0.0	1.0	1.0	1.0	0.5	1.0	3.5	209.5	445.0	3.0	228.0	178.5	439.0
Nitrospiraceae	223.0	553.0	2678.0	85.5	367.0	8707.0	1695.0	73.0	2167.5	351.5	4312.5	1479.5	10.5	2499.0	735.5	121.5	1075.5	2202.5	2790.5	1792.5	869.0	25.0	1500.5	936.0	11.5	2549.5	649.0	727.0	2875.0	706.0	2489.0	3039.0	232.5	2325.0	2663.5	3400.0	1787.0	4257.5	2685.5	6176.0	3769.5	6.5	2.0	9.5	9.0	6.0	8.0	8.0	9.5	542.5	2949.5	8.0	1113.5	1075.0	5283.0
Oleiphilaceae	21.5	52.5	164.0	12.5	30.0	288.5	110.0	13.0	88.5	19.0	298.5	114.0	1.0	166.5	9.0	8.0	40.0	487.5	373.5	103.5	47.5	1.0	36.0	62.5	1.0	236.5	45.0	86.0	528.0	82.5	47.0	267.0	18.0	286.0	220.5	161.5	66.0	370.0	191.0	278.5	231.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	49.0	332.5	1.0	185.0	58.5	179.0
Deferribacteraceae	19.0	47.5	240.5	14.0	41.5	384.5	137.5	5.5	175.5	20.0	403.5	105.5	0.0	194.5	12.5	3.0	65.5	163.5	360.0	86.0	60.0	3.0	161.5	55.5	0.0	186.0	40.0	51.0	145.5	137.0	63.5	265.5	23.0	211.0	214.0	274.0	137.0	310.5	160.5	289.5	382.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	44.0	262.5	0.0	14.0	68.0	53.5
Chlorobiaceae	97.5	281.0	1494.5	70.0	782.5	2746.0	591.0	33.0	1312.5	226.0	2674.5	680.5	5.5	1546.5	79.0	83.5	369.0	1487.0	1293.0	570.0	456.5	8.5	948.0	463.0	5.0	1326.0	239.0	343.0	1116.0	586.5	457.5	1901.5	204.0	1129.5	1521.5	1613.0	822.5	1871.5	1239.0	2806.5	1478.5	2.5	5.0	2.0	5.0	4.0	8.5	5.5	6.5	454.0	1472.0	2.0	336.5	445.5	370.5
Desulfovibrionaceae	324.5	808.5	4190.5	142.0	996.0	6971.0	2044.0	108.5	3352.0	554.0	6972.5	2358.0	22.5	4669.5	234.5	303.5	1427.5	3767.5	5239.0	1874.0	1457.5	24.5	2028.5	1587.5	25.0	3397.0	1150.0	1265.5	3038.5	1275.0	1196.5	6137.0	413.5	3261.0	4222.5	4992.0	2284.0	6127.0	4352.5	8389.5	6037.0	11.5	20.0	15.0	12.0	15.5	13.0	12.5	14.5	759.0	4128.0	20.0	2259.0	1359.0	21934.5
Flammeovirgaceae	180.5	425.5	2374.5	57.0	363.0	3989.0	952.0	74.0	1720.0	337.5	3366.5	1167.5	8.5	2060.0	125.5	141.0	719.5	1931.0	2613.5	1056.5	1173.5	13.0	2472.0	780.5	8.5	2051.0	434.0	552.0	1884.0	949.0	912.5	2466.5	266.5	1701.0	2075.0	2282.5	1203.0	3167.0	1996.0	4098.5	3405.5	1.0	15.5	4.0	6.0	6.5	7.5	11.0	14.0	416.0	2490.0	5.5	922.0	879.0	1042.0
Dictyoglomaceae	43.0	167.0	712.0	18.0	80.5	1293.5	360.0	16.0	578.0	76.5	1143.0	275.0	3.0	705.5	25.0	16.5	156.5	638.5	1037.0	230.0	130.5	1.0	376.0	183.5	2.0	325.0	143.0	137.0	274.5	331.0	112.0	1054.5	95.5	663.0	881.5	786.0	360.0	833.5	689.0	1169.0	1724.5	2.0	2.5	2.0	3.0	3.0	3.0	3.0	3.0	90.0	716.5	1.0	94.5	307.0	146.0
Fusobacteriaceae	558.0	6679.5	6191.5	195.0	487.5	8117.0	7583.0	1941.5	5283.0	670.5	7514.0	13161.5	52.0	2752.5	818.0	597.5	2873.0	2143.5	10626.5	1859.0	1345.5	27.0	3520.0	1738.0	39.0	4336.0	1431.5	2452.5	8954.5	1129.0	1426.5	4104.0	156.5	3122.5	2499.5	3532.0	2378.5	6276.5	5225.5	39847.0	12235.0	16.0	12.5	26.0	30.0	41.0	44.0	42.5	48.0	2220.0	7177.5	23.5	3956.0	1783.5	5658.0
Verrucomicrobiaceae	543.5	814.0	4921.5	175.5	526.5	9365.0	2087.0	94.5	2990.5	738.5	7942.5	2565.5	24.0	4317.0	279.5	365.5	2338.5	4783.5	3548.0	2218.5	1762.5	26.5	2589.5	2098.0	27.0	3497.0	1186.0	1347.5	4240.0	1947.5	1360.0	5698.5	509.5	3496.0	4790.0	5231.5	2742.5	6157.0	4833.0	9048.5	6719.0	4.5	5.0	8.5	14.5	15.5	22.0	20.0	12.0	1072.5	4393.0	11.0	1015.0	1544.5	3676.5
Fibrobacteraceae	23.0	100.0	855.5	20.0	113.5	872.0	168.0	28.0	363.0	66.0	821.5	354.0	2.0	616.5	8.0	23.5	97.5	953.0	508.5	387.0	137.5	3.0	319.0	143.5	4.0	398.0	89.0	73.0	305.0	142.5	93.5	536.5	70.0	755.0	594.0	465.5	403.5	699.0	423.5	2150.5	622.0	2.0	1.0	3.0	2.0	0.0	2.0	4.0	3.0	21.0	917.0	0.0	105.0	232.0	93.5
Acidobacteriaceae	225.5	699.0	3100.5	110.0	389.5	6180.0	1510.0	117.5	16332.5	359.5	4159.5	1399.5	23.5	2924.5	148.5	147.5	727.5	2621.5	2191.0	1546.0	994.0	24.0	1279.0	1021.5	14.0	1960.0	541.5	896.0	2006.0	893.5	1910.0	3895.5	297.5	2296.0	2785.0	3354.0	1799.0	4116.5	2678.5	4612.5	3884.5	2.5	4.0	8.5	7.0	8.0	12.5	10.5	13.5	402.0	2867.0	4.5	789.5	966.0	2609.5
Hydrogenophilaceae	722.0	449.0	2332.0	108.0	708.5	3919.0	1049.0	93.0	1498.0	380.5	19487.0	1887.0	85.5	1298.5	1547.0	883.0	1126.0	1976.5	2748.5	667.0	312.0	5.5	808.0	526.0	18.5	2534.5	640.5	319.5	3347.5	664.5	382.0	3571.0	293.0	2184.5	13616.0	2527.5	1881.0	5416.0	77448.0	3135.5	24464.0	7.0	16.0	11.0	13.0	36.5	18.0	25.5	40.5	1431.5	1246.5	6.5	2304.0	416.0	2087.0
Nitrosomonadaceae	388.0	1130.0	5114.5	187.0	1642.5	8654.5	2902.5	151.5	3329.5	917.5	9536.5	3231.0	34.5	5068.0	336.0	448.5	1602.0	5127.0	6778.5	2490.5	1922.0	23.0	3002.0	1915.0	21.0	4086.0	1072.5	1352.0	4122.5	2042.5	1401.5	6736.5	782.5	4289.5	6501.5	7668.0	3044.0	8557.5	6006.5	9710.5	9620.5	14.5	12.0	20.5	21.5	25.0	18.5	22.5	22.5	696.0	9279.5	17.0	2117.0	1936.0	10891.5
Desulfomicrobiaceae	40.0	117.0	493.5	45.0	155.5	971.0	415.0	31.5	1058.0	52.0	1048.0	350.0	3.0	521.0	57.5	38.0	190.5	422.0	545.5	205.5	158.0	1.0	189.0	149.0	3.0	316.5	64.5	103.0	378.0	96.5	173.5	688.5	59.0	449.0	464.0	459.5	238.0	1029.5	422.5	917.0	904.5	0.5	1.0	0.0	0.0	3.0	2.0	3.5	2.0	89.0	452.0	1.0	176.0	184.5	432.0
Desulfohalobiaceae	32.5	81.0	272.0	13.5	67.5	614.5	123.0	16.5	227.5	64.5	694.5	163.0	0.0	323.5	15.0	19.5	81.0	240.0	476.5	120.0	79.0	1.0	155.5	97.5	1.0	191.5	149.0	69.0	224.5	61.5	131.0	392.5	28.0	323.5	349.5	421.5	222.0	651.0	236.0	730.0	568.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	52.0	430.5	1.0	90.5	161.5	198.0
Desulfobacteraceae	79.0	186.0	781.5	30.0	250.5	1505.0	372.0	23.5	583.5	120.5	1381.0	453.5	2.0	833.0	73.5	47.0	207.5	970.0	964.5	469.5	347.0	6.0	415.5	245.0	6.5	736.0	179.5	220.5	551.5	342.0	238.0	1178.5	162.0	776.5	1002.0	983.0	512.0	1287.0	848.5	1974.0	1361.0	0.0	0.5	3.0	2.0	1.0	2.0	5.0	2.5	127.5	852.0	1.0	115.0	419.5	379.0
Desulfobulbaceae	73.0	203.0	987.5	32.0	271.0	1629.0	439.0	15.0	661.5	121.0	1854.5	558.0	3.5	1012.0	48.5	163.5	267.0	955.0	1102.5	527.5	453.0	4.0	579.0	304.0	5.0	742.5	210.5	297.0	898.5	450.5	295.0	1365.5	158.5	838.0	1052.5	945.5	599.0	1370.0	861.0	1851.0	2062.0	0.0	2.0	4.0	3.0	2.0	5.0	4.5	1.0	162.0	1022.5	2.0	187.0	332.0	927.5
Desulfoarculaceae	0.0	5.0	14.0	1.0	3.0	31.5	0.0	0.0	9.5	1.5	3.0	11.0	0.0	16.0	3.0	0.0	2.0	20.5	12.0	2.0	11.0	0.0	6.0	3.0	0.0	4.0	0.0	2.0	2.0	0.0	6.0	8.0	1.0	5.0	11.0	19.0	9.0	42.0	10.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	6.0	0.0	4.0	9.0	2.5
Desulfuromonadaceae	69.5	215.0	857.5	40.5	179.0	1464.0	474.5	31.0	621.0	152.0	1698.5	569.0	4.0	914.5	38.0	56.0	263.5	956.5	853.5	508.0	557.5	5.0	458.0	366.5	12.0	1099.0	222.5	340.0	699.5	266.0	390.5	1077.5	86.0	763.0	872.0	1106.0	598.0	1441.5	1048.0	2105.0	2110.0	1.0	3.5	4.0	3.0	1.0	1.5	0.0	5.0	282.5	1152.0	3.5	262.5	279.0	820.0
Geobacteraceae	170.0	394.5	1730.0	89.0	438.5	3564.0	1140.5	74.5	1605.5	311.5	3551.0	1470.0	13.0	1938.5	102.5	149.5	718.0	2030.0	2120.0	1123.5	1393.5	10.0	1189.0	831.0	12.5	1506.0	545.0	511.5	1586.5	753.0	856.0	2616.5	195.0	2030.0	2175.0	2190.0	1122.0	2709.0	2402.5	4521.0	3809.5	2.0	5.0	9.0	9.0	10.0	6.0	11.5	11.0	542.0	2368.0	5.5	569.5	769.0	1505.5
Syntrophobacteraceae	61.5	122.0	807.5	25.5	157.5	1324.5	331.5	21.5	548.0	101.5	1303.5	431.5	4.5	678.0	65.0	114.0	217.0	633.0	775.5	400.5	300.5	4.0	365.5	242.0	3.5	499.0	139.0	212.0	424.0	158.5	316.5	1046.0	92.0	695.0	875.0	835.5	404.0	1043.5	662.0	1588.0	1211.0	2.0	1.0	2.0	1.0	3.0	2.0	2.0	2.0	180.5	1026.5	5.0	291.0	367.5	606.0
Syntrophaceae	25.0	80.0	411.5	17.5	127.0	832.0	194.0	7.5	375.0	72.0	990.5	249.5	1.5	439.0	29.0	41.0	143.5	437.5	444.0	233.0	173.0	0.0	173.5	105.5	2.0	269.5	118.0	107.5	401.5	98.0	152.0	700.0	61.0	362.5	443.0	489.0	258.0	540.0	492.0	880.5	834.0	0.0	1.0	1.0	2.0	3.0	1.0	1.0	2.5	64.5	415.5	4.0	102.5	105.5	421.5
Pseudobdellovibrionaceae	893.0	1947.0	12822.0	358.5	22780.5	15590.5	3301.0	298.5	9042.5	1395.0	16886.5	5310.0	59.0	9352.0	1030.5	699.0	3035.5	8649.0	10435.0	5640.0	3298.0	50.5	5495.5	3795.0	60.0	7551.0	2466.0	2523.0	16372.5	2397.5	2310.0	11513.5	897.5	9198.5	10574.5	10123.0	7122.0	13629.0	9621.5	20450.0	18560.5	27.0	11.5	35.0	22.0	34.5	39.5	40.5	48.0	1669.0	11023.5	24.5	2393.0	3664.5	5540.5
Oscillospiraceae	745.0	2191.0	6342.5	1130.5	1399.5	15483.5	5843.0	4966.5	8166.5	3150.0	11469.0	91830.5	119.0	4303.0	869.5	851.5	6134.5	6231.0	8708.0	3759.0	3500.5	49.0	8221.5	3348.0	43.0	25253.0	2306.5	2150.0	23043.5	10172.5	6059.0	38879.0	814.0	9812.5	5999.5	155491.5	5353.0	9850.5	16831.5	13841.5	12726.5	20.5	24.0	22.0	12.5	31.0	37.5	79.0	23.5	4034.5	5517.0	34.5	16102.5	5581.0	12356.5
Gemmatimonadaceae	408.5	698.0	3161.0	131.0	385.0	6630.0	1891.5	221.5	4578.5	805.5	5844.0	2197.0	22.5	2987.5	206.0	1025.0	1342.5	2893.5	3786.5	2425.0	1387.0	22.5	1789.0	1742.5	24.0	3754.5	1170.5	1339.5	3596.5	1296.5	1603.0	3711.5	301.0	4043.0	2443.5	3427.5	1968.0	5008.5	3383.5	8558.5	9217.5	8.0	5.0	13.0	4.0	23.5	18.0	15.0	28.0	1014.5	3544.5	14.0	2862.0	1158.0	3449.0
Hydrogenothermaceae	34.0	82.0	299.0	14.0	57.0	497.0	114.0	11.5	260.0	34.0	672.0	223.5	3.0	382.0	13.0	15.5	98.5	339.5	292.0	117.5	111.0	1.5	139.0	57.0	2.0	189.5	80.5	102.0	285.5	139.0	60.5	544.0	36.0	300.5	437.0	340.0	208.0	378.5	511.0	595.0	397.0	1.0	0.0	2.0	2.0	1.0	1.0	1.0	0.0	35.5	439.5	0.0	49.0	85.5	126.0
Alcanivoracaceae	284.5	760.0	2841.0	104.0	451.0	3997.0	1505.5	102.5	2028.5	327.5	4015.5	2464.5	18.5	1721.0	250.0	248.5	1794.0	2053.0	4150.5	1516.5	1173.5	20.0	1424.5	1648.0	15.5	1926.0	729.0	906.0	3453.0	606.0	785.5	31731.0	248.0	2202.5	2254.5	2427.0	2508.5	4960.0	7586.0	5616.0	4781.5	12.0	4.0	9.5	7.5	12.0	12.5	12.0	18.5	566.0	3472.5	10.5	1242.0	904.5	2474.0
Hahellaceae	138.5	236.0	1139.0	65.0	136.5	1747.0	995.5	85.5	1075.5	162.5	1946.0	872.0	9.0	919.5	178.5	155.5	311.5	3396.0	1868.5	603.0	313.5	6.5	697.0	431.0	7.5	1203.0	400.5	1074.5	1756.5	364.5	292.5	1255.0	245.5	1555.0	1861.0	892.5	480.5	1897.5	1111.0	1998.0	1565.5	3.5	3.5	6.5	3.5	2.5	2.0	2.5	2.0	275.0	2386.5	2.0	754.0	489.5	696.0
Desulfonatronaceae	0.0	1.0	2.0	0.0	1.0	25.0	6.0	0.0	0.0	4.0	1.0	4.0	0.0	24.0	0.0	0.0	3.0	9.0	11.5	5.0	23.5	0.0	2.0	0.0	0.0	2.0	1.0	5.0	8.0	5.5	2.0	4.0	0.0	6.0	13.0	4.0	8.0	2.0	5.0	2.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
Nannocystaceae	58.5	148.0	757.0	25.0	100.0	1498.0	290.0	18.0	307.5	98.0	1185.0	472.5	6.0	785.5	38.0	243.5	287.0	710.5	892.5	369.0	899.0	2.5	390.0	208.5	3.0	851.5	136.5	231.5	642.5	181.0	570.0	993.5	126.5	678.5	827.5	766.5	435.5	1045.5	755.0	1466.0	1514.0	1.0	1.0	2.0	2.0	1.0	0.0	8.5	3.0	189.5	804.0	2.0	221.0	194.0	469.0
Kofleriaceae	85.0	217.5	1027.0	45.5	165.5	1657.0	584.0	52.5	735.5	127.5	1585.5	481.5	5.0	782.5	43.0	93.5	306.0	803.0	1231.5	864.5	3148.5	11.0	691.5	513.0	3.0	995.0	259.0	307.0	874.5	287.0	324.5	1190.0	97.0	798.5	931.0	1287.0	499.5	1489.0	1337.5	1998.5	1370.5	2.0	3.0	2.0	2.0	4.0	2.0	4.5	2.5	184.5	1130.5	4.5	178.5	404.5	1695.5
Nautiliaceae	20.0	36.0	270.0	9.5	39.0	387.5	122.5	7.5	120.5	42.5	318.5	126.0	0.0	263.5	14.0	15.0	70.5	203.0	353.5	155.5	90.0	1.0	97.0	68.5	1.0	251.5	16.5	47.5	183.0	73.5	49.0	346.5	50.5	224.0	233.0	277.0	115.5	335.0	192.0	283.5	438.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	52.0	277.5	1.0	119.0	102.5	179.5
Candidatus Procaibacteraceae	64.0	176.0	963.5	41.0	122.0	1623.5	374.0	75.5	681.0	229.5	1582.0	536.5	5.0	1034.5	58.0	84.0	180.0	1183.5	772.0	555.5	314.0	3.0	545.5	358.5	4.0	743.0	188.0	307.0	613.5	379.5	234.5	1278.5	142.0	723.0	1332.5	1100.5	527.5	1496.0	1434.0	1585.5	1386.5	0.0	2.0	7.0	1.0	2.0	3.0	2.0	4.5	77.0	909.5	1.5	186.5	338.5	801.5
Acidithiobacillaceae	317.0	412.5	3784.5	207.5	725.5	4257.0	1310.0	97.5	3859.5	372.0	5084.0	3225.5	21.0	2231.0	631.0	957.5	754.5	2432.5	3146.5	1450.5	876.5	15.5	1632.0	1023.0	8.5	1894.0	792.5	1980.5	2108.5	683.5	682.0	2888.0	263.0	2148.0	2477.0	2385.0	1368.0	5007.0	3264.0	4461.0	5828.0	8.0	7.5	8.0	13.5	9.0	9.0	12.0	13.0	669.5	3798.5	12.5	1166.5	1012.5	4306.5
Thermithiobacillaceae	0.0	0.0	16.0	0.0	0.0	7.0	0.0	0.5	24.5	0.0	14.0	6.0	0.0	0.0	0.5	2.0	1.0	5.5	0.0	8.0	2.5	0.0	0.0	6.0	0.0	24.0	2.0	0.0	14.0	0.0	1.5	2.0	0.0	2.0	3.0	6.5	6.0	17.0	4.0	13.0	13.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.5
Thermodesulfobiaceae	13.0	21.5	228.0	4.0	11.0	244.5	117.0	10.5	180.0	26.0	195.0	58.0	1.0	115.0	24.5	8.5	60.5	213.5	75.5	49.0	42.0	0.0	139.5	44.5	1.0	196.5	30.0	28.5	95.0	46.0	64.0	289.0	6.5	221.0	161.0	168.5	92.5	229.0	129.5	1011.0	199.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	32.0	142.5	0.0	37.0	86.5	80.0
Cryomorphaceae	60.0	131.0	718.5	28.5	215.5	1046.0	309.0	15.0	414.5	106.5	1063.5	420.0	3.0	713.5	24.5	31.0	205.0	634.0	438.5	347.5	316.5	2.0	287.5	263.0	4.0	593.0	163.5	223.0	558.0	365.0	243.5	868.5	32.5	366.0	632.5	776.5	413.0	932.5	710.0	1536.5	990.5	1.0	1.0	1.0	2.0	1.0	0.5	1.5	1.0	74.0	449.5	3.0	156.5	106.0	242.0
