	SAMPLE_100008_1	SAMPLE_100008_2	SAMPLE_100008_3	SAMPLE_100137_1	SAMPLE_100137_2	SAMPLE_100137_3	SAMPLE_100177_1	SAMPLE_100177_2	SAMPLE_100177_3	SAMPLE_100200_2	SAMPLE_100200_3	SAMPLE_100206_1	SAMPLE_100206_2	SAMPLE_100206_3	SAMPLE_100217_1	SAMPLE_100217_2	SAMPLE_100217_3	SAMPLE_100248_1	SAMPLE_100248_2	SAMPLE_100248_3	SAMPLE_100255_1	SAMPLE_100255_2	SAMPLE_100255_3	SAMPLE_100256_1	SAMPLE_100256_2	SAMPLE_100256_3	SAMPLE_100257_1	SAMPLE_100257_2	SAMPLE_100257_3	SAMPLE_100261_1	SAMPLE_100261_2	SAMPLE_100261_3	SAMPLE_100267_1	SAMPLE_100267_2	SAMPLE_100267_3	SAMPLE_100306_1	SAMPLE_100306_2	SAMPLE_100306_3	SAMPLE_100337_1	SAMPLE_100337_2	SAMPLE_100337_3	SAMPLE_NTC_1	SAMPLE_NTC_2	SAMPLE_NTC_3	SAMPLE_NTC_4	SAMPLE_NTC_5	SAMPLE_NTC_6	SAMPLE_NTC_7	SAMPLE_NTC_8	SAMPLE_water1_1	SAMPLE_water2_1	SAMPLE_water3_1	SAMPLE_water4_1	SAMPLE_water5_1	SAMPLE_water6_1
Betaflexiviridae	1.0	6.0	10.0	1.0	1.0	38.0	33.0	0.0	40.5	0.0	83.0	0.0	0.0	0.0	6.0	0.0	0.0	8.0	14.0	45.0	7.0	0.0	13.0	29.0	0.0	81.5	0.0	7.0	30.0	0.0	23.0	9.0	0.0	38.0	7.0	21.0	8.0	43.0	11.0	15.0	28.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	27.0	4.0	0.0	0.0	4.0	0.0
Virgaviridae	122.0	116.5	844.5	34.0	63.0	695.5	223.0	164.0	522.0	103.0	905.0	1042.5	6.5	268.0	105.5	163.5	478.5	446.5	388.0	310.5	405.5	6.0	850.5	8894.5	2.0	457.5	204.0	655.5	1477.0	347.5	169.0	433.0	17.0	435.0	362.0	524.5	256.5	690.5	450.0	2384.0	1737.5	0.0	1.0	5.0	1.0	2.0	4.0	5.0	3.0	237.5	554.0	2.0	532.5	130.0	579.0
Secoviridae	98.0	377.0	2930.5	97.0	122.5	3750.5	3620.0	41.0	1304.0	276.0	4035.5	1230.5	13.5	1067.5	67.0	187.5	603.0	1825.5	2253.0	1814.0	527.0	8.5	965.0	645.5	11.5	1179.5	324.0	366.0	1041.5	490.5	350.5	11107.5	82.0	2162.0	2452.5	2487.0	1747.0	2543.5	1708.5	3812.0	2672.0	4.0	8.0	7.0	9.5	12.0	4.0	10.0	13.0	279.5	2435.0	8.0	434.5	1221.5	11878.5
Anelloviridae	1.0	4.0	14.0	0.0	1.5	25.0	0.0	0.0	16.0	10.0	33.0	75.5	0.0	0.0	21.5	0.0	8.5	1.0	10.0	7.0	51.0	0.0	77.0	67.5	0.0	0.0	0.0	16.0	52.0	84.0	44.0	13.5	0.0	0.0	10.0	8.5	0.0	54.5	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Iflaviridae	1.0	0.0	26.0	0.0	0.0	10.0	6.0	0.0	12.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7.5	0.0	0.0	0.0	8.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	1.5	2.0	0.0	7.0	6.0	0.0	1.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	11.0	0.0
Marseilleviridae	13.0	23.5	150.0	5.5	7.5	198.0	50.5	6.5	68.5	22.5	104.5	43.5	0.0	179.5	11.0	5.0	36.0	149.0	122.5	74.0	54.0	0.0	48.5	40.5	1.0	76.0	45.0	66.5	142.5	80.0	67.5	145.0	2.0	88.0	109.5	91.5	51.0	209.0	153.5	253.0	228.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	38.0	115.5	0.0	128.0	9.0	429.5
Megabirnaviridae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Amalgaviridae	0.0	6.0	0.0	0.0	1.0	104.0	0.0	4.0	42.0	0.0	3.0	10.0	0.0	168.5	0.0	0.0	7.0	5.0	35.0	4.0	0.0	0.0	0.0	4.0	0.0	38.0	10.0	59.0	0.0	0.0	2.0	6.0	0.0	35.0	12.0	0.0	1.0	17.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fusariviridae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Genomoviridae	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	11.5	0.0	0.0	4.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	261.5	0.0	0.0	0.0	0.0	0.0	16.0	0.0	6.0	7.0	1.0	15.0	3.0	0.0	0.0	1.0	0.0	40.0	150.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
Nairoviridae	6.5	13.5	97.5	2.0	9.0	43.5	16.0	12.0	240.0	7.0	29.5	240.0	0.5	8.5	9.5	13.5	19.5	11.5	43.5	22.0	33.5	0.0	43.0	83.0	0.0	59.5	10.0	32.5	124.5	40.5	15.0	89.5	2.0	4.0	108.5	49.0	83.0	93.5	28.0	39.5	29.5	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0	10.5	12.0	0.0	81.5	50.5	576.5
Peribunyaviridae	39.5	35.5	678.5	23.5	69.0	203.5	144.5	81.5	1706.0	37.5	272.0	1086.5	6.0	74.5	66.0	72.5	546.0	49.0	175.5	166.5	167.5	1.0	208.5	478.0	0.5	193.0	60.0	131.5	1476.0	187.0	1602.5	4547.0	7.0	255.0	355.5	388.0	579.5	1483.0	910.5	213.0	497.5	1.5	0.5	0.0	0.5	0.0	0.5	0.0	0.5	265.5	334.5	2.0	365.5	144.0	1862.5
Phasmaviridae	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phenuiviridae	4.0	4.5	1.5	1.0	2.0	12.0	4.5	1.0	1.0	6.0	7.5	11.0	0.0	5.5	10.0	1.0	2.0	4.5	3.0	1.5	5.0	0.0	2.0	6.5	0.0	0.0	1.0	2.5	3.0	4.5	3.0	2.5	2.5	4.5	6.0	10.5	4.0	6.0	2.5	5.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tospoviridae	23.5	186.0	294.5	21.5	29.0	1090.0	943.0	8.5	270.5	47.5	661.5	923.0	1.0	287.0	19.5	129.0	376.5	259.0	628.5	1013.5	111.0	2.5	231.5	157.5	1.0	311.0	96.0	92.0	276.0	95.0	30.0	434.5	27.0	383.0	361.0	524.5	263.5	505.0	271.5	689.5	544.5	0.0	0.0	0.0	1.0	2.5	2.5	1.0	1.5	35.5	523.0	4.0	315.5	346.5	149.5
Ackermannviridae	91472.5	134965.5	656227.0	40115.0	109521.5	707178.5	334233.0	52844.0	616387.5	80277.5	921443.5	740847.0	4335.5	278724.5	123394.0	108041.0	342525.5	301240.5	707913.5	313872.0	290340.0	2756.5	578214.0	244719.5	3072.5	709140.0	387874.5	314801.0	897952.0	227539.5	218122.0	667516.5	37677.0	513979.0	325788.0	659362.5	299116.5	817509.0	657886.0	1204868.0	1820156.5	1461.0	1894.5	1938.5	1867.0	2907.5	2374.0	3154.5	3415.5	298839.5	426320.0	2303.0	528445.0	244388.0	1845607.5
Polycipiviridae	2.0	0.0	1.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	17.0	3.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	0.0	8.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	6.0	5.0	3.0	0.0	0.0	0.0	52.0	27.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solemoviridae	1.0	2.0	40.0	0.0	6.0	36.0	20.0	0.0	4.0	12.0	36.0	8.0	0.0	9.0	0.0	2.0	14.0	26.0	10.0	0.0	31.0	0.0	16.0	8.0	0.0	33.0	0.0	14.5	40.0	6.0	4.0	23.0	0.0	22.0	7.0	22.5	3.0	20.0	1.0	88.0	54.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	10.0	0.0	1.0	15.0	0.0
Botourmiaviridae	16.5	0.0	86.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	11.0	9.0	0.0	0.0	74.5	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Herelleviridae	11.5	30.0	170.5	9.0	35.5	191.0	91.0	5.0	188.0	23.0	364.5	377.5	1.0	98.5	0.0	7.0	43.0	112.5	117.0	54.0	17.5	2.0	55.0	26.0	0.0	80.5	51.0	7.0	77.0	50.5	47.0	377.5	3.0	60.0	361.5	141.0	72.0	166.5	210.0	269.5	306.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	10.0	125.0	1.0	1.0	12.5	199.0
Chaseviridae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Demerecviridae	13.0	20.0	70.0	8.0	40.0	258.5	70.0	5.0	73.0	6.0	225.5	29.0	1.0	167.0	1.0	5.0	60.0	79.0	137.0	51.0	26.0	0.0	99.0	32.5	1.0	118.0	30.0	19.0	80.0	36.0	10.0	206.0	25.0	72.5	123.0	154.0	61.0	112.0	111.0	244.5	314.5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	31.0	115.0	0.0	8.0	16.0	18.0
Drexlerviridae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mitoviridae	83.5	68.0	910.5	27.0	88.0	537.5	345.0	98.0	1828.0	42.5	329.0	1590.0	6.0	63.5	101.5	45.5	1055.5	65.5	283.5	281.0	259.5	4.5	423.5	675.0	3.0	906.5	124.5	472.0	1941.0	502.0	2183.0	5298.0	8.5	389.0	432.0	552.5	732.0	2109.5	1998.5	738.5	682.5	2.0	2.0	3.0	1.0	0.0	2.0	1.5	0.5	458.5	453.5	3.0	1920.0	531.5	1935.0
Polymycoviridae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fiersviridae	0.0	4.0	66.0	0.0	1.0	43.0	1.0	1.5	51.0	1.0	77.0	6.0	1.0	17.0	0.0	4.0	5.0	28.0	9.0	6.0	0.0	1.0	5.0	16.0	0.0	10.0	0.0	70.5	8.5	0.0	1.0	67.5	0.0	158.5	14.0	32.5	11.0	0.0	6.0	21.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	5.0	45.5
Paulinoviridae	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Schitoviridae	1.0	13.0	27.0	1.0	16.0	86.0	33.0	2.0	7.0	5.0	69.0	36.0	0.0	25.0	2.0	0.0	23.5	46.0	25.0	17.0	10.5	0.0	15.0	2.0	0.0	72.0	1.0	0.0	18.0	0.0	15.0	103.0	0.0	10.0	22.0	23.0	20.0	12.0	38.0	78.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	83.5	2.0	0.0	13.0	23.0
Zobellviridae	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Intestiviridae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Steigviridae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
Casjensviridae	0.0	8.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	19.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	9.0	8.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kyanoviridae	58.5	230.5	818.5	32.5	78.5	1213.5	248.5	21.0	425.0	134.0	1316.0	386.5	2.0	588.5	36.5	39.5	130.0	666.5	558.0	501.5	190.5	6.0	426.5	229.0	3.0	627.5	170.5	172.5	609.0	311.0	125.5	910.0	87.0	783.5	796.0	797.0	444.0	1101.0	661.5	1858.0	2200.0	1.0	1.0	3.0	4.0	6.0	1.0	3.0	5.0	84.0	755.5	0.0	104.0	321.0	427.5
Mesyanzhinovviridae	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.5	0.0	0.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Peduoviridae	49.0	105.5	212.0	33.5	75.5	269.5	120.0	13.5	388.5	32.0	456.0	1308.0	2.0	210.0	30.0	34.0	48.0	228.0	466.5	214.5	89.5	2.5	151.5	83.5	3.0	649.0	197.0	72.5	475.0	11.5	73.0	329.0	44.5	188.5	178.0	157.0	205.0	347.5	177.5	284.0	481.0	1.0	1.0	2.0	0.0	1.0	3.0	1.0	2.0	28.5	174.0	0.0	110.5	177.5	87.5
Straboviridae	3.0	27.5	117.0	1.0	7.0	129.0	31.0	3.5	17.5	4.5	118.0	64.5	1.0	118.0	0.0	1.0	23.0	63.0	155.5	74.0	33.5	0.0	49.0	6.0	0.0	17.5	14.0	30.0	71.5	2.0	18.0	169.0	10.0	91.0	141.0	99.5	48.0	96.0	35.0	221.5	78.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	35.5	0.0	29.0	24.0	30.5
Vilmaviridae	0.0	1.5	51.0	0.0	0.0	19.0	12.0	1.5	26.0	2.0	9.5	0.5	0.0	12.5	0.0	1.0	3.0	12.0	18.0	13.5	7.0	0.0	3.0	0.0	0.0	10.0	0.0	1.0	111.5	22.5	10.0	28.0	0.0	6.0	20.0	20.5	10.0	0.0	34.0	16.5	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	8.5	21.5	7.0
Zierdtviridae	3.0	0.0	87.0	3.0	1.0	37.0	10.0	0.5	34.0	3.0	11.0	2.0	0.0	6.0	0.0	4.0	6.0	10.0	39.0	0.0	9.0	1.0	29.0	20.0	0.0	18.0	46.0	5.0	16.0	4.0	0.0	27.0	10.0	7.5	9.0	16.0	7.0	13.0	14.0	52.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0
Haloferuviridae	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sedoreoviridae	375.5	888.0	3060.5	154.0	397.0	6085.5	3502.0	491.5	4714.5	636.0	5813.0	5435.5	34.5	2331.0	359.0	405.0	1909.0	2611.0	4821.5	1815.0	1340.0	30.0	2382.0	1836.5	15.0	4773.0	1058.0	1566.0	4884.0	2866.0	1283.5	9679.0	321.0	3085.5	3449.0	8760.0	2607.0	4775.5	3982.5	7582.0	6522.5	7.5	10.5	9.5	8.0	13.0	23.0	19.0	16.0	5807.0	3179.5	11.5	6302.0	1693.0	6636.0
Spinareoviridae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	8.0	0.0	1.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hafunaviridae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polydnaviriformidae	0.0	0.5	21.0	0.5	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0	1.0	1.0	0.5	0.0	0.0	1.5	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alternaviridae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aliceevansviridae	6.5	160.5	16.5	3.0	1.0	28.0	3.0	7.5	0.0	0.0	13.5	30.5	0.0	8.0	11.0	0.0	45.0	10.0	13.0	12.0	6.0	0.0	6.0	9.0	0.0	0.0	1.5	0.0	25.0	7.5	6.5	24.0	0.0	8.0	10.0	15.5	14.0	18.5	22.0	37.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0
Allomimiviridae	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0
Arenbergviridae	6.0	21.0	70.0	13.0	21.0	153.0	53.0	3.0	80.0	13.0	113.0	40.0	1.0	81.0	2.0	1.0	19.0	96.0	98.0	22.0	13.0	0.0	52.5	26.0	1.0	79.0	13.0	26.0	68.0	13.0	44.0	113.5	11.0	122.0	74.0	102.5	74.0	54.0	69.0	154.0	162.5	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	26.0	175.0	2.0	20.0	34.0	24.0
Grimontviridae	1.0	3.0	12.0	0.0	0.0	28.0	17.5	0.0	4.5	1.0	62.0	10.5	0.0	18.0	0.0	6.0	11.0	25.0	18.0	5.0	5.0	0.0	6.0	2.0	0.0	12.0	4.0	0.0	18.0	0.0	8.0	30.0	0.0	17.0	6.0	22.0	12.0	13.0	7.0	43.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	17.0	13.0	81.0
Orthoherpesviridae	26614.0	55337.5	280727.0	10832.5	45913.0	368410.5	155355.5	18317.5	231923.0	39748.0	377823.0	263242.5	1742.5	161439.0	34807.5	34593.0	125391.5	168382.0	278610.5	145739.5	110364.0	1315.5	180023.5	111337.5	1236.5	302869.5	73539.0	97968.0	347388.5	131552.5	86623.5	351695.5	20527.5	270948.0	207455.0	309626.0	152772.5	374164.0	305134.0	567385.5	569879.5	611.0	733.0	758.0	703.0	1176.0	992.0	1282.5	1248.5	103975.0	220789.5	899.5	310918.0	101108.0	536184.0
Stanwilliamsviridae	27.0	60.0	244.5	13.0	23.0	598.0	179.0	5.0	177.5	42.5	313.0	122.0	1.0	211.0	4.0	8.0	98.0	129.5	273.5	97.0	39.5	3.0	78.0	85.5	1.0	118.0	69.0	72.0	129.0	126.0	48.0	623.0	43.0	137.0	445.5	199.0	114.0	253.5	185.5	903.5	369.0	0.0	0.0	1.0	1.0	4.0	1.0	1.0	2.0	66.5	230.0	1.0	24.0	118.5	57.5
Hepeviridae	23.0	63.0	20.0	12.5	24.0	43.0	18.5	3.5	40.0	30.0	75.0	45.5	0.0	84.5	14.5	25.0	2.5	138.0	112.5	9.0	66.5	2.0	46.0	70.5	1.0	19.5	32.5	31.0	18.0	129.0	2.0	68.0	50.0	46.5	94.0	53.5	14.5	59.0	27.0	78.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Botybirnaviridae	2.0	0.0	13.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	28.0	5.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	42.5	3.0	0.0	44.5	0.0	0.0	0.0	0.0	15.0	0.0	0.0	11.5	0.0	10.0	0.0	0.0	11.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chimalliviridae	50.0	135.0	534.5	24.0	119.0	984.0	382.5	19.0	577.5	78.0	1041.5	262.5	0.0	602.5	35.5	36.5	131.5	542.5	843.0	373.0	164.0	5.0	278.0	215.5	2.0	527.5	123.5	121.0	457.0	219.5	153.5	879.5	77.0	568.5	637.5	663.5	299.0	717.5	769.0	1375.5	903.0	0.0	0.0	3.0	2.0	0.0	4.0	2.0	3.0	114.5	693.5	2.0	156.0	311.5	209.0
Draupnirviridae	0.0	0.5	24.5	0.0	0.0	9.5	9.0	0.0	5.0	2.0	3.0	0.0	0.0	3.5	0.0	0.0	2.0	1.5	14.5	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	1.0	78.5	0.0	4.0	8.5	1.0	13.0	26.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Inseviridae	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Madridviridae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Matsushitaviridae	76.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
