	SAMPLE_100008_1	SAMPLE_100008_2	SAMPLE_100008_3	SAMPLE_100137_1	SAMPLE_100137_2	SAMPLE_100137_3	SAMPLE_100177_1	SAMPLE_100177_2	SAMPLE_100177_3	SAMPLE_100200_2	SAMPLE_100200_3	SAMPLE_100206_1	SAMPLE_100206_2	SAMPLE_100206_3	SAMPLE_100217_1	SAMPLE_100217_2	SAMPLE_100217_3	SAMPLE_100248_1	SAMPLE_100248_2	SAMPLE_100248_3	SAMPLE_100255_1	SAMPLE_100255_2	SAMPLE_100255_3	SAMPLE_100256_1	SAMPLE_100256_2	SAMPLE_100256_3	SAMPLE_100257_1	SAMPLE_100257_2	SAMPLE_100257_3	SAMPLE_100261_1	SAMPLE_100261_2	SAMPLE_100261_3	SAMPLE_100267_1	SAMPLE_100267_2	SAMPLE_100267_3	SAMPLE_100306_1	SAMPLE_100306_2	SAMPLE_100306_3	SAMPLE_100337_1	SAMPLE_100337_2	SAMPLE_100337_3	SAMPLE_NTC_1	SAMPLE_NTC_2	SAMPLE_NTC_3	SAMPLE_NTC_4	SAMPLE_NTC_5	SAMPLE_NTC_6	SAMPLE_NTC_7	SAMPLE_NTC_8	SAMPLE_water1_1	SAMPLE_water2_1	SAMPLE_water3_1	SAMPLE_water4_1	SAMPLE_water5_1	SAMPLE_water6_1
Nitrosopumilus maritimus	3.0	25.0	17.0	0.0	7.0	47.0	5.0	1.0	54.0	4.0	40.0	10.0	0.0	7.0	1.0	2.0	18.0	17.0	46.0	2.0	17.0	0.0	38.0	1.0	0.0	27.0	3.0	22.0	35.0	18.5	28.5	14.0	0.0	19.5	16.0	29.0	7.0	35.0	51.5	30.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	40.5	0.0	41.0	86.5	0.0
Methanobrevibacter sp. 1Y	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Haloferax berberensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thermococcus onnurineus	1.0	2.0	0.0	5.0	0.0	42.0	0.5	4.0	19.0	0.0	4.0	63.5	0.0	0.0	2.0	0.0	2.0	9.0	0.0	0.0	13.0	0.0	28.0	12.0	0.0	12.0	0.0	11.5	6.5	113.5	0.0	18.0	0.0	6.0	7.0	15.5	12.5	1.5	11.5	10.5	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	1.5	0.0	1.5
Pyrococcus sp. NA2	2.0	5.5	13.0	0.0	5.0	2.0	5.0	0.0	0.5	0.5	27.0	42.5	0.0	7.0	4.0	1.0	103.5	3.0	23.0	13.0	12.0	0.0	31.0	9.0	0.5	0.0	3.0	1.5	28.5	0.0	23.0	21.5	0.0	5.0	0.0	32.0	37.5	20.0	7.0	73.0	42.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	3.0	0.5	917.5	0.0	38.0
uncultured Methanococcales archaeon	658.0	2623.0	7652.5	521.5	541.0	6997.0	4265.5	438.5	7262.0	805.5	7685.5	7105.0	99.5	2438.5	2025.5	1073.5	3071.0	2989.0	5646.0	3037.0	2792.0	32.0	4551.5	2475.5	30.0	6293.0	1899.5	2657.5	9853.0	1898.0	2386.5	5523.5	525.0	5221.5	3711.5	4740.5	3612.5	8781.5	8119.0	12511.0	13991.5	35.5	48.0	10.0	18.0	32.5	14.0	31.5	30.5	2643.5	5196.5	52.5	4589.5	2963.5	87347.0
uncultured Methanopyrales archaeon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
uncultured Methanospirillaceae archaeon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
uncultured Methanomicrobia archaeon	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	13.0	4.0	6.0	26.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
uncultured marine group II euryarchaeote HF70_59C08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
uncultured marine group II euryarchaeote HF10_15F05	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
uncultured marine group II euryarchaeote HF10_27F06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Natronorubrum aibiense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Halostagnicola larsenii	3.0	8.0	12.0	0.0	0.0	7.0	2.0	0.5	1.0	0.0	25.0	5.0	0.0	1.0	1.0	2.0	0.0	0.0	14.0	12.0	10.0	0.0	0.0	0.0	0.0	86.0	1.0	0.0	0.0	63.5	4.0	0.0	0.0	7.0	1.0	42.0	0.0	29.0	0.0	8.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	13.0	0.0	1.0	0.0	102.5
uncultured Candidatus Cenarchaeum sp.	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanoregula boonei	2.0	6.0	25.0	1.0	2.0	39.0	6.0	0.0	14.0	5.0	35.0	4.0	0.0	13.0	15.0	3.0	6.0	27.5	2.0	26.0	2.0	0.0	7.0	10.0	1.0	77.5	13.0	0.0	7.0	13.0	14.5	33.0	1.0	14.0	15.0	13.0	11.0	39.5	34.0	93.5	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	16.0	8.0
uncultured marine group III euryarchaeote	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
uncultured marine group I thaumarchaeote	22.0	40.5	294.5	4.0	28.5	398.5	259.0	31.0	451.0	31.5	253.5	472.0	2.5	107.0	47.5	16.5	125.5	137.0	336.0	39.0	93.0	0.5	145.5	135.0	0.0	174.5	77.0	70.0	298.5	151.0	63.0	182.0	2.0	218.5	123.0	286.5	117.5	202.0	250.5	413.5	310.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	266.5	175.0	0.0	184.0	102.0	818.5
Haloferax sp. LSC3	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
Natrinema sp. A85	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Haloferax sp. A440	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
Haladaptatus paucihalophilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
uncultured compost archaeon	0.0	2.0	0.0	0.0	1.0	33.0	1.0	0.0	19.0	0.0	24.0	0.0	0.0	26.0	0.0	0.0	5.0	11.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	63.5	0.0	16.0	14.0	8.0	15.0	17.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	9.0	14.0
Haloarcula sp. 3TL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Halorubrum lipolyticum	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Natrinema sp. E92B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Natronococcus sp. E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Haloferax sp. D107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Halalkalicoccus sp. C15	0.0	0.5	0.0	0.0	0.5	23.0	0.0	0.0	0.0	5.0	0.0	22.0	0.0	0.0	1.0	0.0	0.0	2.5	13.5	0.0	0.0	0.0	1.0	16.0	0.0	457.5	0.0	0.0	9.0	0.0	1.0	0.0	0.0	149.5	7.0	162.5	0.5	0.0	0.5	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	22.0	82.0
uncultured Candidatus Cenarchaeaceae thaumarchaeote	0.0	1.0	22.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	23.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
uncultured Thermoplasmata archaeon	4.0	9.5	29.0	1.0	7.0	121.0	26.0	0.5	14.0	4.0	55.0	21.0	0.0	29.0	1.0	0.0	30.0	32.0	20.0	14.0	21.0	0.0	53.0	17.0	0.0	32.0	2.0	24.0	5.0	6.5	2.0	93.0	1.0	42.0	47.0	64.5	49.5	45.0	66.0	71.5	49.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	11.5	36.5	0.0	28.5	11.0	14.0
uncultured Haloarcula sp.	236.5	511.5	1216.5	90.0	135.5	1706.5	845.0	108.5	1363.5	237.0	3248.0	1341.0	9.0	719.0	130.0	72.5	1261.0	492.5	2172.0	632.5	825.5	5.5	893.0	550.5	10.0	5491.5	630.5	581.0	1188.5	567.5	401.5	1050.5	123.0	927.0	764.0	1018.5	851.5	1242.5	1013.0	2124.5	2376.0	3.0	4.0	1.0	4.0	7.0	3.5	5.0	1.0	1259.0	2098.0	8.5	1796.0	726.0	1048.0
archaeon G76.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
archaeon GSL1C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
methanogenic archaeon CH1270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Aciduliprofundum boonei	151.0	110.0	447.0	24.5	52.0	382.0	128.5	42.0	196.5	83.0	1007.5	656.5	2.0	355.0	51.5	51.5	259.0	203.5	669.5	183.0	339.5	3.0	450.0	196.0	0.5	539.5	607.5	335.5	407.0	132.5	153.0	837.5	51.0	366.0	226.5	192.0	122.0	558.0	250.0	1286.5	2355.0	0.0	2.5	0.0	2.0	7.0	3.5	3.5	2.5	279.5	211.5	0.5	162.5	218.0	416.0
Haloferax sp. SP1(2a)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Haloferax prahovense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Haloferax opilio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Halorubrum aquaticum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Halovivax ruber	0.0	2.0	4.0	0.0	2.0	36.5	1.0	0.5	36.5	29.5	20.0	34.5	0.0	13.0	0.0	0.0	9.0	25.5	25.5	18.0	0.0	0.0	21.0	3.0	0.0	127.0	2.5	41.0	0.5	4.0	18.5	27.0	9.0	17.0	13.0	39.5	6.0	14.0	5.0	52.0	172.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	17.0	0.0	0.0	9.0	0.0	78.5
Halopiger xanaduensis	5.0	6.0	1.0	1.0	5.0	16.0	4.5	8.0	27.0	5.5	50.5	34.5	0.0	0.0	16.5	3.0	8.0	3.5	58.0	0.0	0.5	0.0	23.5	9.5	0.0	0.0	50.5	10.0	117.0	13.5	0.0	1.0	0.0	4.0	5.5	32.0	6.0	13.0	38.0	44.0	28.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	13.0	31.5	0.0	87.0	8.5	51.5
Sulfolobus sp. Ta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanobacterium alcaliphilum	0.0	0.0	0.0	0.0	1.0	15.0	0.0	0.0	0.0	0.0	6.0	0.5	0.0	3.0	0.0	0.0	0.0	1.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	14.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	17.0	15.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
Methanobacterium sp. MB4	0.0	1.0	7.0	0.0	0.0	12.0	10.0	0.0	9.0	0.0	2.0	15.0	0.0	1.0	3.0	0.0	0.0	0.0	18.5	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	4.0	2.0	0.0	17.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	10.0
Haloarcula amylolytica	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
uncultured Pyrobaculum sp.	2846.0	4586.5	25424.0	995.0	3771.5	39692.5	22885.0	1746.0	21771.5	4037.0	33305.0	27327.5	187.5	16956.5	4334.5	3977.5	12019.5	15033.0	32349.5	13745.0	8524.5	135.5	18154.5	11800.5	154.0	30110.0	8278.5	9255.0	31520.0	26693.0	7957.5	26432.5	1939.0	27218.5	18008.0	31893.0	14840.5	36031.5	31718.5	62910.5	53578.0	55.5	72.5	68.5	81.5	111.0	106.5	129.0	140.5	14713.5	31260.5	92.0	22695.5	11990.0	49171.0
uncultured Halorubrum sp.	121.0	236.0	920.5	52.0	64.5	1597.5	940.0	75.0	700.0	148.5	1079.0	849.5	5.0	410.5	114.0	121.0	419.0	385.0	1385.0	394.0	251.0	2.5	721.0	447.5	6.0	1196.5	431.0	292.5	1042.0	447.5	350.0	753.0	43.0	828.0	572.5	3605.5	332.0	1089.0	837.0	1688.0	1847.5	1.5	1.5	3.0	3.0	5.0	0.0	5.0	6.0	369.5	942.0	4.0	889.0	529.0	2012.0
Haloferax sp. PA15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
uncultured Methanoplanus sp.	227.5	297.5	1465.0	161.5	75.0	1298.5	1005.0	91.0	2095.5	159.5	1958.5	2371.5	11.0	983.0	271.0	131.5	446.0	469.5	2745.5	603.5	685.5	10.0	1236.0	694.0	5.5	1528.0	1419.5	536.5	1222.0	240.5	203.0	766.5	62.0	584.0	617.0	555.0	529.5	984.5	729.0	3534.5	1083.0	2.0	1.0	5.0	2.5	4.0	2.5	4.5	3.5	285.5	1067.0	3.5	4886.5	409.0	685.5
Natrinema sp. J7-2	4.0	1.5	0.5	0.0	1.0	3.0	13.5	0.0	0.0	18.0	0.0	0.5	0.0	0.0	0.0	1.0	0.0	0.0	18.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	10.0	0.0	0.0	3.0	12.0	5.0	0.0	0.0	1.0	102.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Desulfurococcus sp. 'SS1 Clone Group 1'	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
uncultured Candidatus Hikarchaeia archaeon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	1.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0
Halalkalicoccus jeotgali	5.0	27.0	37.0	5.0	4.5	45.5	4.0	2.0	90.0	72.0	13.0	32.5	0.5	26.0	4.0	8.5	38.5	71.0	68.5	102.0	37.0	0.0	59.0	34.0	1.0	3775.0	13.0	1.0	144.0	0.0	46.5	33.5	3.0	677.0	8.0	1738.5	21.0	53.0	63.0	67.5	754.5	0.0	0.5	0.0	0.0	1.0	0.0	0.0	1.5	5.0	105.0	0.0	43.0	16.0	279.5
Natronococcus jeotgali	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Halobacterium sp. AS133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
