	SAMPLE_100008_1	SAMPLE_100008_2	SAMPLE_100008_3	SAMPLE_100137_1	SAMPLE_100137_2	SAMPLE_100137_3	SAMPLE_100177_1	SAMPLE_100177_2	SAMPLE_100177_3	SAMPLE_100200_2	SAMPLE_100200_3	SAMPLE_100206_1	SAMPLE_100206_2	SAMPLE_100206_3	SAMPLE_100217_1	SAMPLE_100217_2	SAMPLE_100217_3	SAMPLE_100248_1	SAMPLE_100248_2	SAMPLE_100248_3	SAMPLE_100255_1	SAMPLE_100255_2	SAMPLE_100255_3	SAMPLE_100256_1	SAMPLE_100256_2	SAMPLE_100256_3	SAMPLE_100257_1	SAMPLE_100257_2	SAMPLE_100257_3	SAMPLE_100261_1	SAMPLE_100261_2	SAMPLE_100261_3	SAMPLE_100267_1	SAMPLE_100267_2	SAMPLE_100267_3	SAMPLE_100306_1	SAMPLE_100306_2	SAMPLE_100306_3	SAMPLE_100337_1	SAMPLE_100337_2	SAMPLE_100337_3	SAMPLE_NTC_1	SAMPLE_NTC_2	SAMPLE_NTC_3	SAMPLE_NTC_4	SAMPLE_NTC_5	SAMPLE_NTC_6	SAMPLE_NTC_7	SAMPLE_NTC_8	SAMPLE_water1_1	SAMPLE_water2_1	SAMPLE_water3_1	SAMPLE_water4_1	SAMPLE_water5_1	SAMPLE_water6_1
Teschovirus	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0
Polerovirus	1.0	0.0	17.0	0.0	0.0	11.0	0.0	0.0	0.0	1.0	17.0	8.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	8.0	0.0	16.0	0.0	2.0	0.0	4.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
Foveavirus	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ipomovirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.5	0.0	0.0
Parechovirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Betaretrovirus	25.0	199.5	147.5	70.0	34.0	309.0	151.5	59.0	64.0	115.0	503.0	420.5	1.0	294.5	32.5	95.0	41.5	385.5	60.0	29.5	73.0	0.0	111.5	95.5	0.0	42.0	123.5	52.5	67.0	167.0	79.5	340.0	92.0	360.0	251.5	266.5	231.5	292.5	90.0	218.5	100.5	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	11.0	0.0	0.0	10.0	48.0
Varicosavirus	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peduovirus	0.0	6.0	0.0	0.0	2.0	24.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	33.5	1.0	9.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0
Allexivirus	1.0	9.5	52.5	6.0	5.0	44.0	47.5	4.0	20.5	7.0	17.0	21.0	0.0	1.0	2.5	0.0	12.0	21.5	21.0	16.0	4.0	0.0	90.0	3.0	0.0	67.5	0.0	25.0	3.0	12.0	26.0	79.5	2.5	123.5	32.0	35.0	8.5	22.5	20.5	227.0	8622.5	0.0	1.0	5.0	11.5	13.5	6.0	10.5	9.5	0.0	50.0	0.0	9.0	4.0	15.0
Norovirus	48.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	4065.5	0.0	0.0	0.0	1240.0	2.0	3.0	6.0	2.0	1.0	4.5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	1.0	0.0	0.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alphanodavirus	1.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	12.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	10.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	3.0	4.0	1.0	0.0	10.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5	0.0
Cripavirus	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	12.0	0.0	10.0	4.5	0.0	4.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	0.0	7.0	0.0	0.0	0.0	0.0	4.0	6.0	0.0	28.0	156.0	1.0	6.0	4.0	0.0	10.0	40.0	3.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	36.0	0.0	11.0
Avenavirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	8.0	0.0	6.0	0.0	4.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Alpharetrovirus	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0
Gammaretrovirus	52.5	136.0	73.5	26.5	42.0	157.5	72.5	76.0	128.5	77.5	319.5	146.0	2.0	87.5	19.0	22.0	69.0	294.5	128.5	310.0	48.5	0.0	68.0	32.0	1.0	109.0	14.0	56.0	118.0	89.5	103.0	242.0	40.0	183.5	180.5	278.0	202.0	185.0	115.5	288.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	102.0	56.5	0.0
Deltaretrovirus	23.5	31.5	20.0	8.0	6.0	44.5	34.0	19.5	17.0	20.0	44.5	87.5	1.5	21.0	16.0	22.0	15.5	18.5	27.0	9.5	40.0	0.5	39.0	51.0	1.0	11.5	14.5	23.0	13.5	31.0	32.0	29.5	11.5	24.5	17.5	49.5	30.0	46.0	29.5	32.0	18.5	0.0	0.0	0.0	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tritimovirus	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mardivirus	0.0	0.0	0.5	1.0	0.0	0.0	1.5	0.0	0.0	2.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	2.5	1.0	0.0	0.0	0.0	1.5	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	2.5	3.5	2.0	0.0	0.0	2.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chlorovirus	19.5	53.0	263.0	24.0	13.5	532.5	236.0	8.5	263.0	47.0	391.0	124.0	2.0	90.0	10.0	13.0	38.0	222.5	224.5	109.0	71.5	0.0	76.5	59.0	0.0	167.5	34.0	88.0	172.0	108.5	67.5	397.0	12.0	329.5	291.5	215.0	405.5	437.0	337.0	428.0	383.0	1.0	1.0	1.0	0.0	2.0	1.0	2.0	3.0	55.0	569.0	3.0	62.0	177.0	89.5
Prasinovirus	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phaeovirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pospiviroid	107.0	303.5	1583.5	62.0	175.5	2255.0	913.0	78.5	1119.0	208.5	2254.5	1446.5	9.0	981.0	169.5	424.5	722.0	988.5	1384.0	1029.5	667.5	5.0	872.5	559.5	11.5	1349.5	405.5	587.5	1826.5	484.0	528.5	6182.5	116.0	1226.5	1052.5	3918.0	987.5	1982.5	1406.0	3043.5	2804.0	0.5	5.5	3.0	3.0	6.5	4.0	9.0	12.0	283.5	1466.5	5.0	765.0	1100.5	6492.5
Pelamoviroid	0.0	0.0	6.0	0.0	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	5.0	8.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	32.0
Aureusvirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ceduovirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
