genus	SAMPLE_100008_1	SAMPLE_100008_2	SAMPLE_100008_3	SAMPLE_100137_1	SAMPLE_100137_2	SAMPLE_100137_3	SAMPLE_100177_1	SAMPLE_100177_2	SAMPLE_100177_3	SAMPLE_100200_2	SAMPLE_100200_3	SAMPLE_100206_1	SAMPLE_100206_2	SAMPLE_100206_3	SAMPLE_100217_1	SAMPLE_100217_2	SAMPLE_100217_3	SAMPLE_100248_1	SAMPLE_100248_2	SAMPLE_100248_3	SAMPLE_100255_1	SAMPLE_100255_2	SAMPLE_100255_3	SAMPLE_100256_1	SAMPLE_100256_2	SAMPLE_100256_3	SAMPLE_100257_1	SAMPLE_100257_2	SAMPLE_100257_3	SAMPLE_100261_1	SAMPLE_100261_2	SAMPLE_100261_3	SAMPLE_100267_1	SAMPLE_100267_2	SAMPLE_100267_3	SAMPLE_100306_1	SAMPLE_100306_2	SAMPLE_100306_3	SAMPLE_100337_1	SAMPLE_100337_2	SAMPLE_100337_3
471822.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	2.5	1.0	7.0	0.0
475963.0	61.5	175.0	435.0	15.0	65.0	1189.5	443.0	26.5	514.0	114.0	652.5	509.5	2.0	610.5	36.5	75.0	178.5	487.5	470.5	568.5	124.5	1.0	222.5	260.5	6.0	952.5	123.5	237.5	691.0	219.0	414.0	803.0	88.5	375.0	678.5	654.0	343.0	966.5	497.0	1065.5	716.5
485256.0	34.5	34.5	263.0	9.0	26.0	405.0	101.0	25.0	137.5	19.5	561.0	139.0	1.0	173.5	18.0	24.0	49.5	146.0	262.0	55.5	25.0	2.0	77.5	64.5	0.0	170.5	46.5	76.5	136.5	95.5	72.0	347.5	28.0	200.0	219.0	236.5	116.5	245.0	303.5	327.5	451.0
510684.0	0.0	1.0	26.0	0.0	0.0	19.5	3.0	0.0	0.0	1.0	15.0	7.5	0.0	18.5	1.0	3.0	0.0	6.5	16.5	13.0	1.0	0.0	8.0	3.0	0.0	15.5	1.0	0.0	1.0	2.0	0.0	20.0	1.0	19.0	28.0	7.0	10.5	10.0	28.0	3.0	32.5
526525.0	197.0	3986.5	1946.0	151.5	1157.0	4807.0	1531.5	1674.5	4218.0	472.0	3964.5	29277.5	28.0	3028.5	419.5	164.5	959.0	2837.0	3458.0	983.0	8148.5	17.0	1369.5	977.5	10.0	2165.0	927.5	869.5	5025.0	1293.0	939.0	5063.5	178.0	9017.5	13991.0	36304.5	1559.5	3708.5	3211.5	5648.0	20926.5
533206.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
548681.0	50.5	76.0	22.5	8.0	28.5	469.0	37.0	17.5	26.0	13.5	863.5	283.5	1.0	101.0	18.5	16.5	37.5	204.0	570.0	657.5	30.5	1.0	192.5	86.5	1.0	231.5	45.5	105.5	40.5	75.5	95.0	51.0	26.5	238.0	42.5	45.5	21.0	54.5	60.0	75.5	188.0
570264.0	33.0	66.0	529.0	15.0	207.5	620.0	143.5	11.5	259.0	53.0	806.0	233.5	1.0	443.5	20.5	28.5	68.0	381.5	399.0	117.0	106.0	1.5	190.0	149.0	2.0	300.5	88.5	85.0	272.0	106.0	82.0	541.0	54.5	263.0	442.0	655.0	263.5	587.5	491.0	888.5	571.0
574975.0	21.5	47.0	182.0	13.5	22.5	706.0	172.0	12.5	338.0	35.0	496.5	133.5	1.0	297.0	9.0	8.5	46.0	266.0	323.5	108.5	44.5	2.0	199.0	118.5	3.5	259.0	34.5	85.5	116.0	142.0	113.0	365.0	29.0	246.5	321.0	277.0	184.0	304.5	308.5	569.0	384.5
580371.0	23.5	26.5	185.0	6.5	43.5	348.0	70.5	9.0	76.5	17.0	307.5	144.0	0.0	196.5	26.5	45.0	47.5	173.0	169.5	97.5	34.5	1.0	109.0	61.5	2.0	183.0	25.0	54.5	191.5	65.5	90.0	240.0	27.0	124.0	194.0	150.0	131.0	253.5	178.0	349.0	290.5
588673.0	116.0	138.5	1183.0	27.5	114.0	1232.0	845.5	189.5	893.0	216.5	1236.0	1523.0	16.0	903.0	78.5	86.0	773.5	771.0	1511.0	859.0	1197.5	5.0	550.5	938.5	5.5	602.0	350.5	393.5	1486.0	348.5	298.5	823.5	92.0	849.5	737.5	899.0	530.0	1254.5	1228.5	2888.5	2113.5
588674.0	5.0	15.5	49.5	1.0	3.0	92.5	25.0	2.0	40.0	28.5	84.5	93.5	0.0	40.0	4.0	0.0	10.0	14.0	143.0	25.0	5.0	0.0	99.5	59.5	0.0	8.0	18.0	13.0	2.5	4.0	8.5	42.5	0.0	5.0	30.0	65.5	8.0	187.5	80.0	51.0	94.0
588814.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
596497.0	0.5	0.0	33.5	0.0	0.5	16.0	0.0	7.0	39.5	3.0	14.0	19.5	0.0	17.0	0.0	2.0	9.0	5.0	61.0	5.0	1.0	0.0	0.0	6.0	0.0	6.0	7.0	19.0	0.0	10.0	16.0	11.0	0.0	17.0	2.0	5.0	10.0	23.0	12.0	69.0	41.0
597358.0	1.0	1.0	20.0	0.0	0.0	7.0	1.0	0.0	7.5	1.0	20.0	2.0	0.0	14.0	1.0	0.0	7.0	7.0	2.0	12.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0	7.0	2.0	4.5	1.0	8.0	0.0	1.0	5.0	6.0	3.0	6.0	25.0	10.0	0.0
622450.0	35.0	113.5	373.0	17.5	37.5	776.5	399.5	52.5	324.0	70.0	555.5	327.5	1.5	385.0	33.5	33.5	188.5	323.0	1067.0	155.5	171.0	1.0	230.5	119.5	5.0	448.0	120.0	170.0	629.5	219.5	97.5	505.5	59.5	769.5	416.0	449.5	238.0	707.0	512.5	1031.0	933.5
622452.0	133.5	332.5	669.0	61.0	681.5	2469.0	1004.0	151.5	1264.5	235.0	1585.0	1663.0	8.5	649.0	106.5	113.0	687.5	556.5	1534.5	2606.0	474.5	11.5	906.0	804.0	5.0	1400.0	350.5	450.0	1808.5	782.5	581.5	916.5	88.5	1769.0	616.0	1462.5	430.0	1432.5	1428.5	2272.0	3785.5
641854.0	4.0	6.0	78.0	1.0	10.0	84.0	13.0	1.5	27.5	10.0	46.5	17.5	0.0	62.0	4.0	0.0	9.0	37.0	54.5	15.0	17.0	0.0	31.0	15.0	0.0	67.5	1.5	1.0	24.0	24.5	15.0	77.0	47.0	35.5	37.5	61.5	28.0	23.0	26.0	206.0	72.0
649776.0	73.5	246.5	757.0	34.0	374.5	1966.5	826.0	26.5	666.0	135.0	2125.0	786.5	5.0	1218.5	75.5	104.5	336.5	929.5	874.5	652.5	300.5	8.0	583.5	420.0	6.5	922.5	217.0	283.5	795.5	456.5	341.0	1554.0	141.5	842.0	1106.0	1259.0	603.0	1848.5	995.0	1967.5	3763.0
666506.0	14.0	24.5	146.0	4.0	19.0	288.5	180.0	14.0	111.0	35.0	241.5	63.5	1.0	169.0	5.5	5.5	55.0	177.0	297.5	50.0	30.0	1.0	40.5	32.0	1.0	64.0	28.0	51.0	62.5	56.0	68.0	221.0	18.0	88.5	179.5	196.0	111.5	185.0	140.5	325.0	132.0
675063.0	230.0	1675.0	2957.0	154.0	362.5	7332.5	3858.0	89.0	2036.0	408.5	7811.5	3663.5	112.0	2396.0	261.0	1080.5	7478.5	2036.5	6756.5	4357.0	929.5	22.5	4001.0	1213.5	23.0	3210.5	1044.5	1390.5	9257.0	1238.5	976.5	134115.5	346.5	4000.0	3252.5	4406.0	4338.0	6322.5	2653.0	6510.0	28930.5
685948.0	123.5	355.0	1749.5	76.5	227.5	2539.0	881.5	39.5	1053.0	215.5	2133.0	1150.5	6.5	1281.5	207.5	121.5	510.5	1462.0	3361.0	769.5	530.5	10.0	809.5	477.0	4.0	1195.0	420.5	354.0	1707.5	475.5	346.5	1746.5	223.0	1284.5	1288.0	2166.0	692.5	2384.5	1692.0	3192.0	2356.5
693072.0	6.0	15.5	105.0	5.0	14.5	163.5	28.0	0.0	24.0	2.0	136.0	36.5	1.0	79.5	2.0	1.0	28.0	94.5	77.5	67.5	9.0	0.0	68.0	17.5	2.0	92.5	13.0	18.0	126.0	40.5	55.0	145.5	9.0	76.5	77.5	80.0	51.0	162.5	67.0	242.5	208.5
713634.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
717963.0	9.5	41.5	202.5	11.0	33.0	364.5	155.0	2.0	111.0	25.0	335.0	98.0	1.0	239.5	13.5	34.0	26.0	172.0	113.5	67.0	111.0	1.0	263.5	92.0	1.0	130.0	60.5	54.0	154.0	77.0	63.5	506.5	52.0	170.5	263.0	231.5	181.0	300.5	251.0	593.0	233.5
742030.0	12.5	42.5	527.5	18.0	27.0	324.0	122.5	15.0	120.0	15.5	352.5	106.0	2.0	142.5	7.5	22.0	88.5	196.0	219.5	89.5	32.0	3.0	142.0	89.0	0.0	866.0	97.5	36.5	233.0	171.5	57.0	238.5	15.0	161.0	220.5	202.5	108.5	222.5	223.5	386.0	224.5
768507.0	7713.0	13594.0	79611.5	2888.0	11576.0	135343.5	31268.0	3496.5	71585.5	12122.5	107193.0	71056.5	409.0	54184.5	4964.0	6079.5	24501.5	57767.5	73255.0	41316.0	29767.0	404.0	45896.0	37095.5	365.0	65297.0	18580.0	28778.5	108724.0	58134.5	25329.5	124952.0	6058.0	97631.5	67149.0	87622.5	43569.5	135168.0	78919.5	148982.5	128311.0
768667.0	3.0	11.0	82.0	6.5	10.0	189.0	48.0	2.0	98.0	6.0	84.0	67.0	0.0	60.0	0.0	4.0	18.0	77.0	76.5	43.0	37.5	0.0	22.5	23.0	0.0	18.5	25.0	18.0	50.0	10.0	2.5	95.5	12.0	42.0	114.5	84.5	51.5	276.0	56.5	176.0	67.0
795748.0	38.0	53.5	374.0	8.5	43.5	441.0	111.5	6.0	225.5	55.0	427.0	167.5	0.0	237.5	4.5	29.0	74.5	207.5	209.0	101.0	73.0	1.0	154.0	48.0	1.0	188.5	46.0	32.5	146.5	112.5	110.0	419.0	15.0	153.5	277.5	287.5	156.0	329.0	194.5	729.0	422.5
871006.0	12.0	37.0	163.5	6.0	9.0	283.0	57.0	8.5	190.0	20.0	278.5	61.5	1.0	131.5	16.5	3.5	50.0	125.5	143.5	112.0	52.5	1.0	38.5	37.0	0.0	77.5	31.0	24.0	77.0	46.5	126.0	262.0	18.0	153.5	133.5	154.5	109.5	140.5	101.5	331.5	192.5
908621.0	4.0	4.0	11.0	0.0	3.5	37.0	10.0	1.5	5.5	2.5	9.0	11.0	0.0	15.0	1.0	5.0	0.0	7.0	5.0	19.5	5.0	0.0	14.0	7.5	0.0	33.0	9.5	19.0	46.5	0.0	0.0	15.0	0.0	23.0	12.0	7.0	6.5	36.5	11.5	20.0	57.0
909929.0	373.5	1514.5	11475.0	227.0	431.0	8952.5	10561.5	270.5	3277.0	603.0	10319.0	13029.0	77.0	3202.5	352.0	312.5	2584.5	2634.0	4378.5	2536.0	2351.5	18.0	2252.0	6606.5	24.5	5093.5	1089.0	1933.5	5487.5	1056.5	2168.0	5420.5	415.5	3827.5	3262.0	4690.5	2254.0	7051.0	4966.5	11480.0	12999.0
1033996.0	26.0	78.0	512.0	26.0	18.0	1645.5	309.5	33.5	361.0	23.5	305.5	279.5	1.5	493.0	79.5	16.0	323.0	154.5	1308.0	169.0	189.5	6.0	215.5	136.0	0.0	731.5	147.0	648.0	410.0	47.0	148.5	274.0	22.0	306.5	232.0	412.5	303.5	256.0	361.0	1338.5	505.5
1042313.0	5.0	0.5	48.5	0.0	4.0	76.0	14.5	1.0	19.5	1.0	61.5	20.5	0.0	33.5	5.0	6.0	3.0	28.0	23.5	25.0	2.5	0.0	6.5	7.5	0.0	1.0	18.0	15.0	39.0	12.0	5.5	50.0	0.0	41.0	41.5	66.0	18.5	45.5	39.0	116.5	113.5
1077263.0	12.0	20.5	58.5	1.0	6.0	105.5	13.0	7.0	32.0	18.0	108.5	57.0	1.0	59.5	3.0	2.0	14.0	130.5	43.0	17.0	27.0	1.0	47.0	39.0	0.0	42.0	15.0	5.0	56.0	17.5	11.0	116.0	10.5	37.5	91.5	86.0	53.0	71.0	73.5	87.0	91.5
1100069.0	195.5	234.0	1550.0	63.5	137.0	1606.5	654.5	44.5	927.5	192.0	1508.5	777.0	8.0	759.5	44.5	241.5	303.5	1002.5	1005.0	720.0	281.5	6.0	624.0	468.0	2.5	1280.0	239.5	294.0	1444.0	247.0	508.5	1136.5	103.0	872.5	763.5	1335.5	475.5	1320.5	1049.0	4010.0	2169.5
1127829.0	38.5	140.5	917.5	26.5	63.0	1393.5	287.0	15.0	453.5	82.0	1321.5	372.5	2.0	936.0	27.0	33.0	120.5	980.0	636.5	299.0	139.0	4.0	300.5	234.0	4.5	581.0	101.5	146.5	459.0	252.0	291.0	1030.0	92.0	435.0	852.0	757.5	430.0	887.0	769.5	1319.5	766.5
1154584.0	2.0	1.5	2.0	2.0	2.0	5.0	3.0	0.0	0.5	0.0	5.5	7.0	0.0	7.0	1.5	2.0	17.0	6.0	44.0	0.0	7.0	0.0	2.0	6.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	5.0	0.0	13.0	8.0	7.0	0.0	8.0	20.5	0.0	0.0
1191478.0	37.0	124.5	541.5	25.0	79.0	791.0	205.5	12.5	330.0	101.5	824.0	286.5	0.0	478.0	35.0	18.5	148.0	490.5	450.0	287.5	146.5	2.0	350.5	142.0	0.0	261.0	89.0	118.0	351.0	150.5	173.5	608.5	80.0	466.0	532.5	703.0	267.5	514.0	466.0	945.5	837.5
1202465.0	23.0	44.0	367.5	15.0	33.5	600.0	108.5	3.0	214.0	32.5	414.0	155.5	3.0	328.5	9.0	13.0	114.5	260.5	225.5	125.5	62.5	0.0	130.5	79.5	0.0	119.0	69.0	24.0	254.0	81.5	106.5	395.0	65.0	267.5	350.5	273.5	196.0	463.5	173.0	599.0	302.5
1217098.0	108.0	111.0	452.0	21.0	64.5	967.5	615.0	123.5	950.0	119.5	961.0	545.0	4.5	418.5	57.5	96.5	288.5	268.0	982.5	489.5	286.5	3.0	459.0	393.5	5.5	984.5	198.0	248.0	1203.5	1639.0	243.5	568.0	25.0	547.0	290.5	497.5	316.5	1066.5	668.5	2752.5	1918.5
1235850.0	135.5	275.0	1498.5	50.0	155.5	2206.0	956.0	50.5	1639.5	208.5	2517.5	817.5	9.5	1051.5	120.0	113.0	482.5	1133.5	2623.0	709.5	335.0	6.0	1072.0	436.5	2.0	1051.5	464.0	439.5	1290.0	359.0	422.5	1907.0	191.5	1087.0	1193.0	1504.0	708.5	2012.0	1498.0	2947.0	2048.5
1240482.0	16.5	57.5	153.0	15.0	28.0	190.5	28.5	4.0	78.0	14.5	311.0	127.0	1.0	175.0	5.5	15.5	37.0	103.0	424.0	58.5	22.0	1.0	77.0	79.0	1.0	87.5	66.0	96.0	106.5	277.5	51.5	256.5	18.0	68.5	138.5	166.0	77.0	179.0	90.5	211.5	178.5
1293499.0	9.0	15.0	84.0	2.0	37.0	151.0	38.5	2.5	97.5	10.0	115.0	66.0	0.5	129.0	5.5	4.0	37.0	103.5	84.0	86.0	29.5	0.0	50.0	54.0	0.0	102.0	39.0	36.0	62.0	14.0	28.0	142.5	11.0	101.5	105.0	126.0	27.0	144.0	108.5	235.0	161.0
1313208.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	14.0	0.0	1.0	0.0	0.0	2.0	0.5	0.0	0.0	0.0	0.0	1.0
1382929.0	61.0	28.5	163.5	1.5	44.5	354.0	124.0	19.5	191.0	32.0	167.0	70.5	0.5	101.0	10.5	10.0	33.0	120.0	224.0	214.5	25.5	1.5	135.0	64.5	0.0	257.0	51.0	52.0	164.0	90.5	157.5	201.5	19.0	227.5	185.0	231.5	118.5	273.0	259.5	423.5	279.5
1389450.0	13.0	27.5	174.0	6.0	33.5	353.5	122.5	0.5	112.5	27.0	177.0	152.0	2.0	119.5	3.0	7.0	31.0	147.0	245.0	88.0	77.0	1.0	66.0	59.0	1.0	97.0	38.5	70.0	115.5	96.0	43.5	273.5	21.0	154.5	141.0	205.5	167.5	242.5	223.0	192.0	244.5
1442155.0	0.0	3.0	7.0	0.0	1.5	25.5	0.0	0.0	4.0	2.0	9.0	6.0	0.0	2.0	2.0	0.0	3.5	5.0	5.0	2.5	3.0	0.0	2.0	4.5	0.0	12.0	0.0	1.0	18.0	0.0	0.5	12.5	1.0	1.0	17.0	4.5	2.5	21.0	5.5	44.0	6.0
1485951.0	8.5	22.0	145.5	6.0	15.0	242.0	76.5	8.5	64.0	17.5	223.0	167.0	0.0	120.0	22.0	9.0	78.0	90.0	204.5	50.5	41.5	0.0	113.5	63.0	1.0	93.0	36.5	25.5	106.5	60.5	73.5	160.5	8.0	139.5	146.5	184.5	101.0	177.0	172.5	308.0	265.5
1495647.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
1505233.0	0.0	0.0	0.0	0.0	0.0	12.0	1.0	2.0	0.0	1.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	17.0	0.0	0.0	0.0	0.0	8.0	1.0	0.0	4.0	0.0	0.0	0.0
1508535.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	14.5	19.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	28.0
1544799.0	8.0	4.0	54.0	0.0	3.0	56.0	18.0	0.0	9.0	3.0	101.0	23.5	0.0	45.0	1.0	6.0	16.0	30.0	37.5	24.0	7.0	0.0	16.5	6.0	0.0	38.0	7.0	15.0	31.0	14.0	6.0	59.5	28.0	33.0	64.0	36.0	30.5	49.5	36.5	61.5	57.5
1553901.0	1.0	1.0	0.0	0.0	1.0	0.0	10.0	0.0	5.0	0.0	2.0	0.0	0.0	6.0	1.0	0.0	11.0	7.5	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	2.0	2.0	11.0	0.0	24.0	3.0	0.0	0.0
1617890.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	4.0
1643682.0	193.5	257.0	2147.0	58.0	249.5	3279.5	712.5	91.0	2362.0	695.0	4022.0	2384.0	19.5	897.0	146.0	402.5	3758.5	746.5	3428.0	1155.0	449.0	12.0	1856.0	702.0	9.5	2130.5	689.5	474.0	2327.0	998.5	724.0	1664.5	201.0	2726.0	1015.5	1790.5	1048.5	2176.5	1828.0	3641.0	2627.0
1643683.0	43.5	50.5	268.5	12.0	25.5	491.0	127.0	46.0	267.0	33.0	468.5	143.0	2.5	313.0	13.5	10.5	248.5	168.5	543.0	120.0	59.0	3.0	156.5	79.5	3.0	106.5	117.0	45.0	160.5	117.5	59.0	234.5	52.0	187.0	191.5	295.5	122.0	250.5	281.0	325.0	347.0
1643684.0	55.0	122.5	601.5	20.0	41.5	600.0	1285.0	42.5	582.5	82.5	878.0	913.0	2.5	319.0	37.0	142.0	324.5	218.0	1238.5	379.0	183.0	0.5	239.5	254.5	3.0	352.5	156.0	164.0	1034.5	688.5	183.0	550.0	47.0	494.5	287.0	352.0	314.5	721.0	569.5	981.5	1433.5
1643686.0	25.0	59.0	286.5	11.0	48.0	661.0	56.5	6.0	285.5	63.0	674.5	209.0	1.0	269.0	17.0	21.0	126.0	288.0	265.5	146.5	71.0	2.0	176.0	98.5	0.0	287.0	65.0	52.0	330.5	113.0	70.0	446.5	34.0	320.0	446.0	340.5	250.0	471.0	512.0	741.0	482.5
1643687.0	2.0	0.0	22.5	0.0	2.0	31.0	4.0	0.0	30.5	4.0	15.0	8.0	0.0	20.0	1.5	0.0	6.0	42.0	21.0	14.0	1.0	0.0	16.0	7.5	0.0	7.0	13.0	5.0	0.0	0.0	8.0	25.5	9.0	16.5	22.5	17.5	11.0	50.0	13.0	10.0	12.0
1643688.0	404.0	742.5	4428.0	150.5	559.0	6682.5	1559.5	110.0	3650.5	536.0	4791.5	2720.5	16.0	2912.0	198.0	215.0	1070.0	2878.5	2979.5	1634.0	1105.5	16.5	1924.0	1456.0	21.0	2233.0	794.0	1133.5	3813.5	1998.0	1952.0	4993.0	357.5	3030.5	3560.0	5084.0	2068.0	8362.0	3817.0	7407.5	4989.0
1643822.0	82.0	207.0	874.0	34.5	111.0	1537.5	885.0	225.5	781.0	133.5	1288.5	1668.0	4.0	876.5	67.0	69.5	336.0	676.5	926.0	317.0	209.5	4.0	439.0	377.0	4.5	624.0	200.0	152.5	700.5	485.0	581.0	3892.5	82.5	896.5	919.0	3732.0	548.5	1283.5	876.0	2155.5	1250.5
1643946.0	11.0	55.5	130.5	9.0	34.5	445.5	121.0	8.0	139.0	25.5	366.0	109.0	1.0	214.5	10.0	16.5	58.0	206.5	251.5	118.0	118.0	0.0	132.0	72.5	0.0	146.5	57.5	25.5	130.5	76.5	113.0	322.5	27.5	218.0	270.0	235.5	103.5	310.5	265.0	369.0	329.0
1643947.0	12.0	70.0	226.5	7.5	24.5	478.5	118.5	1.5	118.0	50.5	570.5	130.0	1.0	244.5	7.0	16.5	66.0	285.0	207.5	74.5	76.0	3.0	111.5	116.5	1.0	185.0	19.5	78.0	206.5	60.5	92.0	439.0	7.5	225.5	295.5	386.0	148.0	416.5	231.0	595.0	393.5
1644055.0	163.0	363.5	1149.0	60.0	198.5	1901.5	762.0	93.0	1433.0	280.5	1969.5	1311.0	4.0	1108.0	123.5	90.0	486.0	1069.0	2350.0	568.0	293.5	6.0	1025.5	491.0	6.0	1300.5	456.5	392.5	1042.5	431.5	491.0	1318.0	342.5	1029.5	1068.0	2696.5	586.5	1516.0	1145.0	4321.5	3458.5
1644060.0	79.5	230.0	631.0	33.0	94.0	990.0	270.0	63.5	469.0	262.5	1718.0	517.5	1.5	492.0	104.5	80.5	320.5	643.5	1008.5	397.0	172.0	2.0	396.5	283.0	2.5	1390.5	236.0	286.5	844.0	273.5	347.0	716.5	69.0	723.0	551.0	932.5	374.5	693.0	635.0	2392.5	2414.5
1663425.0	117.0	154.5	903.0	49.0	169.0	2474.0	532.0	19.5	844.0	136.0	1698.5	464.5	4.0	691.5	64.0	78.0	370.5	1290.5	477.5	390.0	321.5	7.0	909.5	538.0	7.5	526.5	318.5	642.5	3686.5	265.0	425.5	1336.5	88.0	583.5	975.5	827.5	534.0	1575.0	968.5	2481.0	1956.0
1676649.0	76.5	18.5	98.5	10.5	18.5	149.0	36.5	18.0	100.0	13.0	201.5	114.0	0.0	47.5	29.5	8.5	28.0	104.0	76.5	40.0	37.5	0.5	225.5	21.5	2.5	107.0	20.0	48.5	226.5	40.0	27.0	204.5	14.0	71.5	83.0	83.0	50.0	110.0	271.0	144.5	84.5
1692040.0	14.0	23.5	247.0	4.5	30.0	308.0	109.5	6.5	251.0	49.5	424.5	101.5	0.0	217.5	4.5	23.5	71.5	204.0	200.0	129.5	79.0	2.5	155.0	74.0	3.0	163.0	36.0	70.5	213.5	31.5	111.0	248.0	12.5	218.5	217.0	218.0	127.5	405.5	256.5	402.5	311.0
1706369.0	732.5	1193.5	4862.0	242.5	588.5	8945.0	2758.0	136.5	5271.5	650.5	12207.0	3600.0	27.5	4309.5	551.0	370.0	2069.5	8502.0	10727.0	3640.5	1751.0	37.0	3638.5	1888.5	30.5	5294.5	1878.0	1465.5	7288.0	1521.0	1573.0	6281.0	659.5	5124.5	4755.5	5097.5	2795.0	8999.0	5069.0	8692.5	8218.0
1737405.0	858.0	1960.5	5276.5	332.5	1136.5	14489.0	3570.5	604.5	5204.0	2210.5	6783.0	27679.0	59.0	2487.5	1228.5	439.5	3649.5	3272.5	6489.0	7281.5	2702.0	40.5	9338.0	3857.5	59.5	8396.0	2366.0	2871.5	6864.0	14920.0	1994.5	5075.0	341.0	6057.5	3744.5	16197.0	2821.5	6790.5	6529.0	25649.0	12714.5
1747768.0	20.5	27.0	192.5	4.0	14.5	219.5	120.5	20.0	205.0	14.0	201.0	150.0	0.0	117.0	21.0	11.5	71.0	105.0	372.0	90.5	54.0	1.5	129.5	84.0	1.0	100.5	82.0	108.5	217.0	34.0	170.0	167.5	9.0	173.5	207.5	102.5	71.5	250.5	139.0	2775.0	293.0
1748771.0	0.0	0.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	5.0	0.0	0.0	1.0	1.0	0.0	0.0	11.0	0.0	5.0	0.0	0.0	29.0	0.0	0.0	61.0	0.0	0.0	7.0	0.0	0.0	1.0	3.0	1.0	0.0	1.0	0.0	3.0
1755823.0	93.0	99.5	738.5	48.0	59.0	487.5	211.0	28.5	414.5	63.5	571.5	573.5	3.5	259.5	52.5	73.0	374.5	227.0	637.0	517.5	346.5	5.0	256.5	306.0	7.0	502.5	128.5	1057.0	950.0	165.5	239.5	418.0	22.0	583.5	349.5	554.0	923.0	1308.5	687.0	1521.0	2097.5
1769716.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1771349.0	6.5	5.0	0.0	0.0	0.0	10.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	3.0	22.0	27.5	3.0	16.0	14.0	0.0	0.0
1775403.0	183.0	274.5	1542.0	79.5	141.0	2720.0	828.5	62.0	2248.0	271.5	4151.0	1386.5	15.0	989.0	72.5	144.0	505.0	1605.0	2328.0	1285.0	527.5	11.5	2231.0	872.5	8.0	1213.5	377.5	1043.0	1882.5	1255.0	502.5	1912.5	164.5	1277.0	1892.5	1453.5	1132.5	3438.5	3517.5	3892.5	5379.5
