genes	logFC	logCPM	F	PValue	FDR
ENSG00000163346	1.08841644179125	5.14698038146752	9.97888244461765	0.00286015650843241	0.034212008396404
ENSG00000138346	-1.00452132536492	3.57442654006789	9.8789962067601	0.00286432782562832	0.0342195006197898
ENSG00000023318	0.703411725133132	4.36604937942577	9.95871614407067	0.0028681900473654	0.0342232861893921
ENSG00000165914	-0.805361674876367	4.53097794595887	9.92790494248538	0.00287666732883555	0.034282061389197
ENSG00000210144	-1.64929996483865	6.58238967872431	9.95477385310083	0.00288750681249159	0.0343688079666848
ENSG00000185340	-0.96215218899475	4.29925746037419	9.90142313296789	0.00289397190539004	0.0343898736414912
ENSG00000112679	-0.54380292314236	4.35281112080593	9.9142805046662	0.00289640187201205	0.0343898736414912
ENSG00000140830	-0.972406351401809	3.31725084238686	9.84436854888652	0.0029059872556518	0.0344266367954907
ENSG00000093167	-0.85952803941022	6.07523907606918	9.94145391259816	0.00290663099433595	0.0344266367954907
ENSG00000023697	-0.902855475322841	3.77960523695216	9.84570058873988	0.00293035088607142	0.034665045469666
ENSG00000105639	0.512499079301632	5.13587398401089	9.90659440638454	0.0029512598414377	0.0348696588119928
ENSG00000206341	1.24633432316335	4.72187042795679	9.88968090269162	0.00296929280437926	0.0350045503536733
ENSG00000152952	-1.30434447857372	3.36048459678299	9.7844249217437	0.00296992921782435	0.0350045503536733
ENSG00000168461	-0.827102557595888	7.27836905699529	9.8953818432467	0.00297384030872614	0.0350079030489432
ENSG00000135114	1.0359522353563	4.59622190778343	9.8811985242989	0.00297915567453021	0.0350277584972474
ENSG00000188428	-0.846599492056084	2.81847889097766	9.76408671091988	0.00298525561150862	0.0350567790971931
ENSG00000141582	0.638408881093585	4.99582316585256	9.86307120372278	0.00300572959232167	0.0352543229096976
ENSG00000196792	-0.989311020428189	5.34427855750388	9.84837922424402	0.00301055446791073	0.0352680610178911
ENSG00000178691	-0.588542396996949	5.392427840353	9.8482185473281	0.0030221584083019	0.0352887626552599
ENSG00000210077	-1.61914533951123	15.2174804549336	9.85368017496617	0.00302808320782208	0.0352887626552599
ENSG00000086232	-0.7344933148844	7.14376418923979	9.85369567674828	0.00302919171357983	0.0352887626552599
ENSG00000112031	-0.773145063483136	3.57346741203685	9.76052086033262	0.0030358106283278	0.0352887626552599
ENSG00000102241	-1.02657675575263	5.75788659763331	9.83839831242974	0.0030381389706671	0.0352887626552599
ENSG00000142347	0.578738306898242	7.37124195803858	9.84579538000198	0.00303980871544802	0.0352887626552599
ENSG00000124193	-0.702446062884311	6.15534508812917	9.84040887232684	0.00304171378979635	0.0352887626552599
ENSG00000105520	1.3704458704347	2.8677308623279	9.7710310176027	0.00304443451482043	0.0352887626552599
ENSG00000060339	-0.6252168131426	6.19462891598485	9.83385775967776	0.0030518300831015	0.0352887626552599
ENSG00000154845	0.589817782011933	4.77877598127402	9.82641221458354	0.00305221095473523	0.0352887626552599
ENSG00000205309	-0.979996993176966	2.36568437599007	9.75407796005263	0.00305253463349653	0.0352887626552599
ENSG00000125538	1.9736173549049	4.68474791656358	9.82216369374121	0.0030612644310764	0.0353473511401681
ENSG00000136869	0.826038064103458	4.15402941600772	9.80500389060753	0.00306721211205946	0.0353737138801792
ENSG00000210174	-1.61314995117757	12.3362503477877	9.80298211946632	0.00309691650078255	0.0356334392788917
ENSG00000198189	0.861590520677846	4.11828153217484	9.7821186653669	0.0030971154620315	0.0356334392788917
ENSG00000005889	0.428998346279854	4.49851791723977	9.78150932508198	0.00310417069624405	0.0356720949176712
ENSG00000186088	-0.872043564155123	5.20110595529395	9.77123915843242	0.00311273501542926	0.0356929034333341
ENSG00000197498	-0.766989012524934	2.11313303815268	9.69413671353627	0.00311337663844062	0.0356929034333341
ENSG00000151838	-1.47037047599255	5.45947184779727	9.76128485985659	0.00311929427629704	0.035718324613399
ENSG00000111145	-0.516614301818733	5.00217951574055	9.76150077455422	0.00313217825720428	0.0357386548717889
ENSG00000087470	-0.656004264094416	4.63743344444221	9.74802494059242	0.00313242031445313	0.0357386548717889
ENSG00000049323	-0.988848220562314	5.91887795350215	9.76766822514275	0.0031349601438203	0.0357386548717889
ENSG00000135315	-1.06194269944855	4.92758089738407	9.74020633032048	0.00313587907141875	0.0357386548717889
ENSG00000171492	-0.711882639790399	4.35831553115774	9.72237584368592	0.00314828788417672	0.035805973279296
ENSG00000135338	-1.38601873120953	2.54521348227029	9.6830642694	0.00314920452855302	0.035805973279296
ENSG00000111144	0.676760297359899	5.25442950084664	9.75862333628991	0.00315445733755706	0.0358089109210741
ENSG00000124126	0.561941271978479	7.28247830979429	9.75933881068811	0.0031586481905727	0.0358089109210741
ENSG00000102096	0.860795518331494	4.67205556392607	9.74673275108973	0.00316059174399204	0.0358089109210741
ENSG00000198734	1.76591632028952	2.56318198347152	9.66365371565366	0.00318096080338493	0.0359668763649731
ENSG00000104093	0.559923673337369	4.93486351356962	9.73237357287955	0.00318198616136817	0.0359668763649731
ENSG00000128594	1.05928678248083	2.26024294686731	9.63131306363221	0.00318976555288534	0.0360126396280727
ENSG00000090447	-0.800773758875692	2.18505190394059	9.63188947392048	0.00319693775331385	0.0360222608434111
ENSG00000077238	1.08359515136619	4.35974625263542	9.71445062821003	0.00319808117091094	0.0360222608434111
ENSG00000113558	-0.614076355835424	7.75278996552693	9.72751659603551	0.00320363379412296	0.0360427471033438
ENSG00000026950	0.716117532249011	4.32489125164751	9.70194780632708	0.0032123690565496	0.0360989505272099
ENSG00000100387	-0.880385609431465	5.45081754410113	9.69534578677301	0.00322885402719196	0.0362420092145163
ENSG00000035403	-1.0274953147939	8.51743718179137	9.7009196724662	0.00324144727823631	0.0363411040381127
ENSG00000100612	0.595602179433992	3.39407514059802	9.64275419507147	0.00324887315674514	0.0363821027634116
ENSG00000198478	-1.02547492810668	6.99971119588412	9.69119443641808	0.00325479610559826	0.0364061956052608
ENSG00000235568	0.998508401707399	4.60413810523688	9.65169792853031	0.00329433444835952	0.036805799108813
ENSG00000165244	-1.02321924964328	2.98093299094622	9.54370812216683	0.0033005619431235	0.0368327450138395
ENSG00000162441	-0.711829263681073	5.11017288031016	9.63670719353458	0.00330766951734531	0.0368528774282182
ENSG00000138722	-1.21605355899257	5.10154235046934	9.62493247999736	0.00331000152597795	0.0368528774282182
ENSG00000171777	0.853847942848231	4.03923074481818	9.61839218574932	0.0033266489132984	0.0369675620547585
ENSG00000113522	-0.576079915675532	4.75263030773449	9.61684254531498	0.00332796140325134	0.0369675620547585
ENSG00000197903	-0.6822263153478	5.55011507625581	9.62861829289951	0.00333333683951526	0.0369847132320009
ENSG00000107372	0.419594976693067	5.87334238404139	9.63174945759046	0.00334082271220146	0.0369853496315191
ENSG00000149781	-0.521045862645776	6.70280263288305	9.63259374060688	0.00334105717172741	0.0369853496315191
ENSG00000121966	1.3658326561123	5.12780481055271	9.61159531817776	0.00336413781393249	0.0371981928039981
ENSG00000265972	0.472296561491521	8.35438516145293	9.61333563978606	0.00336976376221711	0.0372177684172561
ENSG00000130522	0.691301010979439	7.27948969345126	9.61054389616544	0.00337466611805382	0.0372228363602175
ENSG00000189067	0.678210019308094	6.59621034162518	9.60853556022276	0.00337793480281265	0.0372228363602175
ENSG00000128335	0.733284587504415	4.70032736348192	9.57847784715527	0.00340886008921855	0.0375207827151958
ENSG00000160712	0.938523570745382	3.65708742139535	9.54494573319994	0.00341702242604351	0.0375429828602061
ENSG00000169180	0.660326488243257	5.8171632839584	9.57825230844633	0.00342169491617336	0.0375429828602061
ENSG00000221963	0.577772460512966	5.98613782765134	9.57832841948035	0.00342254479612363	0.0375429828602061
ENSG00000103121	-0.890289241660373	3.88716956873616	9.50036399343811	0.00342713001566979	0.0375506084463797
ENSG00000071794	-0.834188619174979	2.68591002286164	9.45537804109679	0.00344070077647222	0.037651961790016
ENSG00000186153	-1.00837462249915	2.44856947864978	9.46192663990841	0.00344418131778557	0.037651961790016
ENSG00000137871	-0.604841445372364	3.52902639781619	9.47616564535807	0.00345890883679126	0.0377701889157761
ENSG00000165480	-0.948055990410579	4.90209390206297	9.51417866690129	0.00348066276273694	0.0379433282945813
ENSG00000051382	-0.728008039361161	5.13745368922212	9.51932106911236	0.00348262600942702	0.0379433282945813
ENSG00000101605	-1.17785776669787	3.07235561796508	9.43678884646939	0.00349553757770325	0.0380410645293906
ENSG00000047597	-0.88693044037671	4.82388100793955	9.48775980865544	0.00351574941728923	0.0382179382039335
ENSG00000187764	-0.884809866113004	7.23674761744693	9.51468837830043	0.00352169985320305	0.0382182223394745
ENSG00000039319	0.787569305558587	2.95522943924442	9.43635260807325	0.00352602427736163	0.0382182223394745
ENSG00000110799	-1.00821955400711	2.7031346435542	9.4092783785778	0.00353229765891224	0.0382182223394745
ENSG00000169313	-1.39647606657343	4.21220767974411	9.43083508781159	0.00353501347322638	0.0382182223394745
ENSG00000115165	0.503977826130393	6.43650360752003	9.50488460782146	0.00353744917708286	0.0382182223394745
ENSG00000164924	-0.721514076835575	9.30297176831775	9.50154604117411	0.00354195113719423	0.0382182223394745
ENSG00000143198	-0.798870162703805	2.25950890924612	9.41034871042642	0.00354820477079129	0.0382182223394745
ENSG00000087253	1.44140271315677	2.66333360483389	9.42184767527905	0.00355023572690962	0.0382182223394745
ENSG00000240344	-0.916518763734723	1.87023243456804	9.43217115700536	0.00355140841588197	0.0382182223394745
ENSG00000077684	0.511518554789218	4.27251746058956	9.4534381913865	0.00358684632286797	0.0385282547045075
ENSG00000136169	-0.795445603434701	4.26719601495637	9.42377663877621	0.00359025057506356	0.0385282547045075
ENSG00000087206	-0.818157736206751	6.62075796683046	9.46904989709356	0.00359219198529542	0.0385282547045075
ENSG00000126705	-1.20921589138795	3.6230179262108	9.36738179848184	0.00360702278511275	0.0386443850662524
ENSG00000134326	0.895995936078214	4.42203245719557	9.44559522706519	0.00361116836713585	0.038645907148517
ENSG00000101084	0.852095532042113	3.52604516825338	9.41387087363443	0.00361598261390952	0.038654573833963
ENSG00000163931	0.587886217323865	6.83552725668982	9.45305744968894	0.00362064626688368	0.0386616132900754
ENSG00000131042	0.782057091697356	5.19689387022009	9.44153883168757	0.00362813935421783	0.0386671496598862
ENSG00000140525	-0.589776695250191	2.91719769541734	9.34300605951796	0.00362942956301819	0.0386671496598862
ENSG00000223551	-1.45833368640333	4.09110717152661	9.36462691262506	0.00363394862152016	0.0386671496598862
ENSG00000163961	-0.643700467134221	6.34044473515143	9.44074358544686	0.00363718759879588	0.0386671496598862
ENSG00000109103	0.631935808291016	4.02506725805582	9.41086269320369	0.00364442166299725	0.0387014326874725
ENSG00000174891	-0.682201289873178	5.5752388853011	9.41109758559184	0.00367534267488529	0.038986904220514
ENSG00000130956	-0.73750594719716	3.86906853927324	9.34355174847191	0.0036931581155969	0.039090093805181
ENSG00000108582	1.43498641921642	4.45992113808105	9.39596706637696	0.00369316953800114	0.039090093805181
ENSG00000035928	-0.445138535554733	4.79086219664188	9.38164663116961	0.00370524579146493	0.0391749590635388
ENSG00000138182	-0.774111591705622	5.26479478218845	9.37909300054317	0.00371745563123294	0.0392511046228591
ENSG00000134250	0.924532791134609	5.30944601303093	9.38651984452446	0.00372145082099448	0.0392511046228591
ENSG00000152778	0.878487360405692	4.32365852050722	9.37444933729284	0.0037246464140204	0.0392511046228591
ENSG00000103381	0.845080824756081	5.49604801608515	9.36513261026009	0.00376272721860273	0.039609166675215
ENSG00000153064	-0.546622481705989	6.61346458773228	9.35355064515798	0.00378463408845104	0.0397617938925797
ENSG00000134905	0.746264800896952	2.99395667748422	9.28259027700237	0.0037854644760469	0.0397617938925797
ENSG00000205269	0.762427231225456	3.41079271185209	9.30090483539855	0.00379356937715168	0.0397776037785386
ENSG00000173638	1.19664321577855	2.30103674778487	9.2526935244715	0.0037952111343659	0.0397776037785386
ENSG00000150337	1.30327579421041	1.52288397080527	9.2358332412426	0.00381183438127778	0.0399085003063714
ENSG00000134851	-0.982337400863755	5.5969528654878	9.30360854810959	0.00385028517080593	0.0402673919325998
ENSG00000200792	-2.43059866990459	3.60856185457618	9.20393828506806	0.00386403799855667	0.0403288811209705
ENSG00000087460	-0.584391860239692	8.79858009354979	9.30626651310407	0.00386595600593917	0.0403288811209705
ENSG00000133805	0.73900536488884	3.20485558472058	9.24845812827324	0.00386869822003715	0.0403288811209705
ENSG00000102265	-1.037070273557	7.01000748665713	9.29956336991879	0.00387603429478418	0.0403617681203362
ENSG00000122862	1.23902855545331	7.71609874585785	9.29601792392309	0.00388406267127585	0.0404017855235192
ENSG00000186594	1.6126966905571	3.95226295182227	9.26137543130293	0.00389651985828225	0.0404877354058111
ENSG00000185236	-0.354842807392116	5.31920422130185	9.27651284326615	0.00390370662100464	0.0405187957124277
ENSG00000103642	0.634754561266448	3.32964568511698	9.22673910128965	0.0039130355561576	0.0405212905753704
ENSG00000108846	-0.819174809545971	4.13873934048412	9.22182259048394	0.00391580686878269	0.0405212905753704
ENSG00000145901	0.543234082632048	6.97213843190658	9.27569887001159	0.00392030783216592	0.0405212905753704
ENSG00000158411	-0.790179235915012	5.44705861394918	9.26318854314668	0.00392279978079508	0.0405212905753704
ENSG00000116991	0.877541454112955	2.97964413875796	9.20909072773959	0.00392493594612777	0.0405212905753704
ENSG00000198168	-0.83884955027741	5.61956632851373	9.25178269615419	0.00394661863880926	0.0407016129491728
ENSG00000106070	-0.787500065159638	2.92571416709655	9.15187601516695	0.00395765768372638	0.0407718992753583
ENSG00000143952	-0.693568846310063	3.80766253706305	9.17142025600908	0.00399064236713915	0.0410678792857081
ENSG00000114487	-1.46802660521877	4.44811370155858	9.15721777864574	0.0040019573181862	0.0411404621857842
ENSG00000132964	-0.859571785573428	3.60757961322527	9.1365144407251	0.00402882334215136	0.0413725869380714
ENSG00000111845	-0.886136113451367	2.66399444788076	9.10317009636858	0.00406124487906156	0.0416431675292295
ENSG00000185825	-0.905564960558526	4.82421439868419	9.16186515896599	0.00406583379531579	0.0416431675292295
ENSG00000125826	0.58067891113339	4.59938549510996	9.18107654429304	0.00406811426293001	0.0416431675292295
ENSG00000133943	0.822389796654724	3.32846439838895	9.13793523944104	0.0040826442043362	0.0417216779765419
ENSG00000135083	1.48084720214872	2.61868927531798	9.11228705864482	0.00408442822830541	0.0417216779765419
ENSG00000197956	0.654079531497746	6.96021892122977	9.16660413406785	0.00411760298802887	0.0420160905321804
ENSG00000172965	-0.928032680501546	4.52399607472496	9.11693640851407	0.00413633664299208	0.0421626796354832
ENSG00000040341	-0.791312621364391	5.26219335337961	9.13374964474204	0.00415064601260711	0.0422639092401861
ENSG00000140199	0.715407802149075	4.39203343801018	9.10442521230556	0.00420261737017693	0.0427480141984383
ENSG00000085733	-0.766713679103481	6.01494163536941	9.10204734215317	0.00423151692535483	0.0429966661899475
ENSG00000163694	0.762884142502097	4.86362441092733	9.09633525005936	0.00423637338886897	0.043000749024976
ENSG00000169704	-0.875415090661236	4.42388449844961	9.06015451395568	0.00424467666357829	0.043036614977204
ENSG00000198752	-0.529178036355271	4.81046730639717	9.07301032581014	0.00425378277515767	0.043036614977204
ENSG00000167641	-0.724989777160396	4.22163697908155	9.04801571689784	0.00426181281165806	0.043036614977204
ENSG00000138376	-0.899811422626548	5.04728174032118	9.06927623978038	0.00426513470720138	0.043036614977204
ENSG00000141027	-0.424821940551936	7.1777786968359	9.08744036661246	0.00426726856009891	0.043036614977204
ENSG00000165475	-0.874542413010154	2.29164706200574	8.99429896974661	0.0042709380237601	0.043036614977204
ENSG00000132824	-0.76259517899419	5.70255387467013	9.07383762159559	0.00427862461866906	0.043036614977204
ENSG00000138185	0.824443808298677	3.67291879531621	9.0452427393225	0.00428358424046923	0.043036614977204
ENSG00000201680	-1.35101929649561	2.19262825461918	9.02180711372631	0.00428406752163664	0.043036614977204
ENSG00000086062	0.891652985309327	4.84549441089268	9.068623031456	0.004284490520366	0.043036614977204
ENSG00000104231	-1.12931564640696	5.06670063020693	9.04702273481979	0.00429203342319149	0.0430675661476793
ENSG00000198087	-0.546181269558814	5.3462432045468	9.05337884140948	0.00431495616498467	0.043252618754514
ENSG00000124256	0.70561661773382	3.83471707669999	9.01892909101874	0.0043443111577857	0.0434713199085302
ENSG00000101596	0.618463822167628	7.22106448463606	9.0450439569622	0.00434974106963393	0.0434713199085302
ENSG00000210151	-1.97238739725426	6.92619230044761	9.03978439759345	0.00435273495627149	0.0434713199085302
ENSG00000168067	-0.470672385593386	4.45103611886843	9.01165287426804	0.00435478777080169	0.0434713199085302
ENSG00000178974	0.538649954610287	3.13109938150695	8.94944638371737	0.00441929198308566	0.0440345525981971
ENSG00000156206	-1.39944426408584	2.55550483247649	8.94900757740447	0.0044216292863106	0.0440345525981971
ENSG00000197776	-1.15490212387225	4.07318788977396	8.94272157364891	0.00442781809140034	0.0440345525981971
ENSG00000068024	0.569016054944163	3.98727289114282	8.97642002294577	0.00442945722292027	0.0440345525981971
ENSG00000151148	-0.557781533630066	3.88917440163063	8.94354610465661	0.00444252355484345	0.0440477997716313
ENSG00000270055	-1.28651529089389	3.21497820010518	8.90221620901412	0.0044449497001049	0.0440477997716313
ENSG00000100055	0.603770966040234	5.85389274066023	8.99383081652338	0.00444953533129986	0.0440477997716313
ENSG00000156831	-0.843392068237284	2.31297687092507	8.89945065577026	0.00445545460664078	0.0440477997716313
ENSG00000185262	0.754419268654234	6.51819052443562	8.99159325149165	0.00445632593148975	0.0440477997716313
ENSG00000179588	-1.87362573021018	6.45339749967515	8.98149317689601	0.00445862457069794	0.0440477997716313
ENSG00000003147	-1.00169186324265	3.68903547464488	8.90979072395828	0.00446464352208166	0.0440477997716313
ENSG00000131778	-0.806443305910951	4.51834263854864	8.94539168670455	0.0044682995653869	0.0440477997716313
ENSG00000117984	0.891747161651319	5.09722722088685	8.97784926733026	0.00447185784483567	0.0440477997716313
ENSG00000014257	1.25966178479368	1.60767671513915	8.87902469686493	0.0044806165997626	0.0440890846457781
ENSG00000184922	0.546485173516049	7.18540084441082	8.97436389395573	0.0044911854827727	0.0441480788851373
ENSG00000205336	0.828723915969012	3.45621325759419	8.93315056012203	0.00449695032719226	0.0441597777297934
ENSG00000165434	-0.776483144837152	2.99202835764735	8.8665418665657	0.00451207341466793	0.0442632567802739
ENSG00000183137	-1.05210153842343	2.48307408195556	8.87630773651942	0.00454140144680373	0.0445057341786766
ENSG00000197969	-0.942299167034841	6.14480337351331	8.94028692643653	0.00455215600886486	0.044565884334252
ENSG00000104915	0.625887670518016	4.0468513926474	8.91379658117273	0.00456860251943545	0.0446815806688049
ENSG00000227165	-1.3175804342534	3.31451378053074	8.8312329690318	0.00458717391528865	0.0448108027719213
ENSG00000131725	-0.977309782705071	6.07175414127903	8.92113231758972	0.00459109954847511	0.0448108027719213
ENSG00000145819	0.586650897163808	5.46723194573925	8.91661327159643	0.00460546348864809	0.0449055950059798
ENSG00000115170	-0.980080281052574	3.00644359325834	8.82458357508945	0.00461179335766822	0.0449219387301426
ENSG00000264538	-0.83430111967275	4.0376653707975	8.85659570667131	0.00462713103364541	0.0450024060998285
ENSG00000173418	-0.661499602735779	2.24909429985629	8.81608635196498	0.00462937835461823	0.0450024060998285
ENSG00000152518	0.52670825109584	6.18687609585214	8.90489882114561	0.00463416014474467	0.0450035692929781
ENSG00000108654	0.451507536021077	8.16871218296313	8.89986536597762	0.00464478182028058	0.0450548470474599
ENSG00000116288	-0.570385111739496	5.41310527256068	8.88999018653317	0.00464877526771678	0.0450548470474599
ENSG00000132530	0.850910957848104	6.32161334720306	8.8950075454014	0.00465593247379677	0.0450789530286461
ENSG00000187098	-1.12903848837592	3.6246436544474	8.80845870787628	0.00466448475163652	0.0451165043161797
ENSG00000210196	-1.49684224715308	9.17375570347401	8.8867301191299	0.00467274603402	0.0451511686350301
ENSG00000142875	-0.757937493757596	6.73571383604737	8.87602743774574	0.00469471008098425	0.045318036411741
ENSG00000156931	-0.765790159113753	5.02081602253148	8.85237965321406	0.00470609906332295	0.0453470708849021
ENSG00000154620	-1.58965314210628	3.20936536003063	8.77917231984686	0.0047085323645922	0.0453470708849021
ENSG00000165168	0.596473882320939	5.99409111786245	8.86794376056643	0.00471181105330538	0.0453470708849021
ENSG00000173559	0.859473137592445	4.10289740980385	8.82415241862105	0.00475910519573377	0.0457566159904562
ENSG00000087258	-1.00382892553747	2.77483131818194	8.74350314749979	0.00478722564479198	0.0459726015562889
ENSG00000163956	0.982880528532873	3.79036849259113	8.7997116829733	0.00479293237233775	0.0459726015562889
ENSG00000116668	-0.804419858567835	4.49993625368476	8.79687431727606	0.00479585722233326	0.0459726015562889
ENSG00000206779	-1.74029919033794	4.19412882946361	8.74844497503583	0.00481243381308937	0.0460490848891674
ENSG00000168209	1.00350864943462	5.06168803788105	8.81568769134893	0.00481337684172484	0.0460490848891674
ENSG00000088826	-0.813265733269731	4.45853808604194	8.78349698346266	0.00481941371612627	0.0460611887146207
ENSG00000175984	-1.18011455876474	3.56106722529483	8.73010674116319	0.00482928541469393	0.0460869724834714
ENSG00000186432	0.414507220270646	4.84668509838228	8.80487964384468	0.00483166022513965	0.0460869724834714
ENSG00000136279	0.312769455972029	6.26972004237351	8.805105138041	0.00484910041318717	0.0462076666224045
ENSG00000153815	-0.530172407562885	6.36053495143754	8.79614495283605	0.00486683765191859	0.0463309505463217
ENSG00000026297	0.90015828605204	5.37254282497907	8.79121238468357	0.00487408673818705	0.0463542455997238
ENSG00000127328	-0.63580069893252	3.71950571293947	8.72391262802936	0.00489249774361044	0.0464835440148342
ENSG00000143119	0.525429518530408	5.27267914219997	8.77144485907592	0.00491656219721122	0.0466662486624188
ENSG00000136167	0.499368881113272	8.89416743076912	8.76939510379444	0.00492821407776623	0.0466693356660558
ENSG00000118762	-0.874440122361945	2.9400310675045	8.68790819070687	0.00492839092744619	0.0466693356660558
ENSG00000121989	-1.06209239120855	4.85170211013509	8.73656171651944	0.00493541533298056	0.0466693356660558
ENSG00000185947	0.489521113755446	4.74164134310051	8.75638867852853	0.00493656686576414	0.0466693356660558
ENSG00000127920	-0.969592563096114	7.86452519335463	8.76428215857049	0.00494106091895877	0.0466693356660558
ENSG00000150076	-1.01530141941638	4.81762940558252	8.70809313773833	0.0049980129202807	0.0471207512318416
ENSG00000146828	1.06042636293336	2.91905873410406	8.6769215629783	0.00499861693374141	0.0471207512318416
ENSG00000203485	-0.636984971527873	4.40968010649743	8.69718148769613	0.00501416425305563	0.0472211975948741
ENSG00000120265	-0.636973380832052	4.76494711309387	8.70760207226894	0.00502173590303757	0.047246410011717
ENSG00000134108	-0.691212208413213	5.07883203747448	8.70018103991651	0.00504944434846062	0.0474608435206333
ENSG00000126860	0.67561531383797	3.91552499576747	8.68572982404285	0.00506577108926914	0.0475679847516683
ENSG00000117115	1.34216892956152	3.97357259002699	8.64755010338389	0.0051720262514254	0.0484998656951832
ENSG00000198736	0.860125359560382	4.15279262224734	8.64686783940243	0.00517506077551421	0.0484998656951832
ENSG00000229344	-3.00021041336522	6.95594544714488	8.61419877252898	0.00520140840696836	0.0486896165627918
ENSG00000150054	-0.909832626603089	5.19566938562199	8.63225439836644	0.00520539565863474	0.0486896165627918
ENSG00000210049	-1.49307023480286	6.76383685327975	8.63922368036815	0.00521819430383255	0.0487620809437518
ENSG00000210140	-1.44106944157757	9.05342463435099	8.64199096913896	0.00522409050700768	0.0487699667931772
ENSG00000215302	-1.23653208400918	3.57018162294713	8.55301769635328	0.00524127666240929	0.0488567950279179
ENSG00000145332	-0.670009480369874	4.45419187353975	8.60381456958051	0.00524351389712244	0.0488567950279179
ENSG00000108946	-0.444899152232319	7.67064780564083	8.63051143743448	0.00525215750684184	0.0488901411895316
ENSG00000185278	0.698813103957301	3.13097118193204	8.56872351546112	0.00526167894110335	0.0489315865303185
ENSG00000244230	-0.726470596862435	5.52942193983184	8.60804627876865	0.00528502882365054	0.0490945989527229
ENSG00000112149	1.40434608154825	4.33568560500906	8.59883553212116	0.00529236614594542	0.0490945989527229
ENSG00000101856	-1.0925673368657	7.12986348245241	8.61007982467379	0.00530045113881938	0.0490945989527229
ENSG00000159110	0.725433671984316	3.46089671207561	8.56759603147175	0.00530089008766166	0.0490945989527229
ENSG00000139178	1.45798664955265	2.52207201227565	8.5392045227128	0.00530463759532684	0.0490945989527229
ENSG00000173812	-0.613219606186044	8.66241826781953	8.60549849509163	0.00531185218493922	0.0491142807866076
ENSG00000180596	-0.519103599577576	7.46457468464202	8.60116492853614	0.00532331232527284	0.049144281226642
ENSG00000188786	0.487774709513582	3.94360214827375	8.57417311851559	0.00532527899752073	0.049144281226642
ENSG00000131355	1.41866541995917	1.83539772109161	8.50377879022297	0.00533344963570894	0.0491726736709631
ENSG00000089693	0.662692437054537	4.20000911514546	8.55219532209224	0.00540010020240946	0.0497396634101704
ENSG00000196593	-1.98443065233543	3.56802043235493	8.47247933287524	0.00541704374626701	0.0498481632819022
ENSG00000206908	-2.30869979073772	7.67077022994684	8.55717849932155	0.00542945775320223	0.0499148149444392
ENSG00000203666	-0.90501703915111	3.02874534220932	8.45812981462096	0.00546814195395962	0.0502226206294692
ENSG00000160584	0.394053140045121	5.126925013671	8.53449723270785	0.00547496785305415	0.0502375139596309
ENSG00000153162	-0.880916177975759	3.53545506738648	8.45409809019385	0.00550746339273322	0.0504876962298706
ENSG00000158470	0.972587040314614	3.94327788788442	8.499811798418	0.00552014786304261	0.0505559652010914
ENSG00000104267	-1.11600411681673	5.82537814697248	8.50258911175854	0.00555220682916669	0.0508013767980531
ENSG00000244642	-0.743699344888821	5.82590605325713	8.49254472612878	0.00558165085308179	0.0509664555212293
ENSG00000182022	0.979652479866421	4.019444357322	8.47569437981536	0.00558307594545359	0.0509664555212293
ENSG00000166855	-0.386580513207685	4.25166493078686	8.4663049295415	0.00558608825665188	0.0509664555212293
ENSG00000090905	-0.886677324155943	5.49647983471305	8.48238473385744	0.00559852263001789	0.0510316703942991
ENSG00000181061	-0.866246384188491	3.79310973399316	8.42547600418876	0.00561674599111704	0.0511494802379743
ENSG00000200204	-2.64928937800491	7.18815412278806	8.45711714938594	0.00566365690031588	0.0515280679158805
ENSG00000084110	1.17515644239674	1.8499211460754	8.37439127438928	0.00568211738851702	0.0516301068170437
ENSG00000151883	0.427104498456858	4.9881599681544	8.45157205144487	0.00568556962048248	0.0516301068170437
ENSG00000118515	0.754639610998371	3.37343395869192	8.40945474198609	0.00570160106008025	0.0517270254069123
ENSG00000128989	-0.490989396405787	6.16964430782077	8.44670772979225	0.00570935860194927	0.0517487686240529
ENSG00000102898	-0.673880470884828	5.06779439367612	8.42891638586518	0.00572124673799015	0.0517617834868115
ENSG00000240356	-1.80265950123118	2.70440550537348	8.38703662705286	0.00572408849828269	0.0517617834868115
ENSG00000207123	-1.19608866564189	4.20478137848569	8.39140007574416	0.00572688125597375	0.0517617834868115
ENSG00000186074	1.08725841833851	2.5942366773888	8.3603262186914	0.00574991919256104	0.0519147156812359
ENSG00000049192	-1.02122132536945	3.85452399545353	8.36355194583027	0.00575455773116362	0.0519147156812359
ENSG00000100442	-0.694159895827001	4.17093434304093	8.38616636269813	0.00576835930199491	0.0519906371075228
ENSG00000163110	-0.583841647825157	5.46553714781409	8.41236336261224	0.00578447101444629	0.0520872189388526
ENSG00000166148	-1.31598931114491	2.25796497322331	8.36231703305732	0.00580155394928403	0.0521923581290203
ENSG00000200419	-1.31850309316899	2.07576910054645	8.35621665909186	0.00583776940610391	0.0524027979787029
ENSG00000121964	-0.858999616921432	5.24757760306839	8.38435432859206	0.00584101827392296	0.0524027979787029
ENSG00000166825	1.44071005874691	4.57113821015073	8.38994600930594	0.00584123180618298	0.0524027979787029
ENSG00000201279	-1.51350943829565	3.01228283891691	8.30071493812958	0.00586581566940971	0.0525744834325087
