NAME	platelet	erythroid	neutrophil	monocyte	macrophage	myeloid prog	dendritic cell	basophil	mast cell	b cell	plasma cell	plasmablast	t cell	nk cell	ILC	HSPC	thymocyte	adventitial cell	fibroblast/mesenchymal stem cell	pericyte cell	smooth muscle cell	stromal cell	endothelial cell
KRT6B	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
KRT6C	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
KRT7	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.7768855106213	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18.2289889674152	1.0	16.5132883662158	112.776006974051	1.0	23.7316224637786
KRT72	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.353289688707	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
KRT73	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
KRT76	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
KRT78	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
KRT8	44.2338901797762	1.0	1.0	1.0	1.0	31.6178153941246	1.0	1.0	1.0	1.0	9.56512554283139	1.0	1.0	1.0	1.0	51.8865624383206	1.0	1.0	1.0	80.4261614048817	142.990552505899	1.0	24.1873423907175
KRT80	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
KRT81	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	229.847633685197	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
KRT8P12	1.0	1.0	1.0	1.0	1.0	14.70578464515	3.57937965322509	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.6441761138409
KRTAP5.8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
KRTAP5.9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
KRTAP5.AS1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
KRTCAP3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.26725881431413	1.0	1.0	1.0	1.0	7.77210813663134	1.0	1.0	1.0	1.0	1.0	1.0	1.0
KRTDAP	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
KSR1	50.2055919751988	1.0	1.0	44.3142165640449	8.07545786182745	17.5523125625232	22.0583787484664	50.6696961796959	1.0	38.2694798034419	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.7099603792357	15.7689263707457	48.8989286950345	20.7815873452991	1.0	1.0
KSR2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
KTI12	1.0	1.0	1.0	1.0	18.3205879512757	32.6657333188107	1.0	10.4190046231134	1.0	17.6238504620901	1.0	27.2006412553236	45.6664588144576	24.8534303943146	110.756960007867	1.0	1.0	33.4646687004015	11.046740367871	1.0	1.0	36.6530205461235	1.0
KTN1	230.50057599979	212.811141383634	1.0	367.1931524908	317.076942684302	617.094662943936	346.393479232281	236.837907846655	226.444121619538	502.496723082515	96.0725335495779	289.89395527985	452.177332652896	375.803670519742	441.119324310633	631.156695441705	524.797428552718	399.181244098159	349.664841991519	491.486068301695	648.141660065013	420.143667335705	818.747643634142
KTN1.AS1	1.0	1.0	1.0	1.0	1.0	15.3791015543219	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	50.9801652051623	1.0	14.1762684130659	1.0	1.0	1.0	1.0	1.0
KXD1	122.319155127718	51.3043605485396	46.7454719160081	78.2371952692786	79.950011136453	83.419976328519	109.515814918807	34.6943846867195	101.068397971349	64.4026378522129	41.2406235930401	48.8160573962905	107.244598606105	67.6771572447727	57.1651882909305	96.7048037690427	76.2599880190958	92.5896779879472	71.7263415534052	89.7541999381519	184.657530320184	139.468533347031	48.8128875395287
KYAT1	1.0	1.0	1.0	1.0	1.0	10.365304709109	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.3614219597723
KYAT3	1.0	26.005816666754	1.0	62.9786315824143	14.1666012584961	62.2151528573858	1.0	91.9491659387175	30.579673490244	55.5118194480635	8.24772041172216	22.9607562051768	56.3197968339896	14.3347623505304	41.8974824642764	43.0337295873227	87.4316267844377	39.9212826593057	26.5067082727385	26.5559223946101	39.1872594051745	73.5028700781468	21.7095841234457
KYNU	1.0	32.4301008257015	1.0	114.949683313699	63.08498705714	71.3076273319188	418.92681535731	49.3164215310016	1.0	79.7301877680152	1.0	20.7993283930476	1.0	1.0	1.0	23.7569618087978	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L1CAM	1.0	1.0	1.0	104.701281391978	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	46.4632449275573
L1TD1	1.0	1.0	1.0	1.0	1.0	1.0	38.1691941718704	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	45.0606726067935	1.0
L2HGDH	44.3403337462751	1.0	1.0	1.0	1.0	16.823116362205	1.0	1.0	1.0	1.0	1.0	7.1405485375449	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
L3HYPDH	1.0	14.2594324981053	1.0	34.0718164681731	24.9876427453212	32.9055996721812	1.0	19.3771869770314	1.0	21.5648239490537	1.0	1.0	1.0	27.3164721019316	1.0	38.6239170310528	1.0	8.28119614592148	28.6410807607856	29.303392564952	42.284176713298	24.4565780864182	1.0
L3MBTL1	1.0	1.0	1.0	1.0	1.0	27.4444961647971	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	38.3109983162529	1.0	1.0	1.0	38.9958150155909	1.0	1.0	1.0
L3MBTL2	1.0	18.7658398398007	1.0	71.2052275963387	1.0	60.0327370207861	1.0	37.7269459275208	1.0	57.0697908416206	12.6175830266607	67.8989444626766	1.0	24.8534303943146	1.0	60.4785499981587	1.0	36.1416061306092	10.5889704107451	50.2914250481425	14.2743016301675	1.0	12.395212849198
L3MBTL3	1.0	9.14079191457072	1.0	62.6287044879336	27.96671997387	38.8176513019559	1.0	32.8940878602134	62.2744394639169	90.7484871802907	1.0	1.0	113.721281647074	49.22388185188	18.7024974814862	48.4265360777901	174.962592068915	9.75764063708306	1.0	1.0	54.1059833182717	1.0	14.4088142819711
L3MBTL4	1.0	1.0	1.0	1.0	1.0	1.0	112.066040248953	1.0	1.0	22.6444648159667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.9371607527724	1.0	1.0	1.0	1.0	1.0
LACC1	1.0	1.0	1.0	34.2469980926717	82.2813031980392	3.40149895182535	22.0084033613445	1.0	30.5263418690254	1.0	1.0	1.0	1.0	1.0	1.0	25.6272510636999	1.0	1.0	8.89308208711728	25.5509695024031	1.0	12.7282890432091	3.40475284902101
LACTB	17.5260562658914	20.1845519652884	206.880710961939	95.2369809349087	117.550415541552	26.2158656737772	183.279231673543	186.423497039039	330.335479842368	55.3475450839657	39.505872477542	17.6633522484611	66.267990300665	89.8598029633011	1.0	23.8641760362391	1.0	15.5740932101873	85.2872562352416	43.7452559040672	44.9888798664369	133.780965726526	124.490638577457
LACTB2	38.1434934382952	18.3723289790202	1.0	15.4028563156066	10.4560262513435	24.977969220667	1.0	29.6250192212123	1.0	51.6061363917472	48.8654359306134	8.93997351534383	1.0	1.0	47.616483690655	52.0740617819475	72.8054459172074	21.6904527114897	31.5865701330329	43.1735316680213	64.2869006453589	30.5352052112199	31.4371641693078
LACTB2.AS1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.23755182383605	1.0	45.3880910521133	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LAD1	1.0	1.0	1.0	1.0	1.0	1.0	500.046643322053	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LAG3	1.0	1.0	1.0	1.0	19.7005698594362	1.0	1.0	1.0	1.0	1.0	1.0	1.0	75.9677798815949	1.0	1.0	58.2786443070933	1.0	1.0	14.2879543189541	1.0	1.0	1.0	1.0
LAGE3	77.6403369652187	109.431668917314	1.0	97.5419888548913	50.5742225184828	172.472980941966	101.438464826786	95.034583432928	65.5340033881865	21.5648239490537	85.7528158189082	60.4487803506215	42.3735036880106	173.355904650751	86.872638509021	124.46606208282	218.176559511462	66.3290113843207	44.5671512370883	50.8406791809578	46.8656152135526	24.9389426301486	32.8121681652497
LAIR1	1.0	12.2375574783799	1.0	226.495324046545	167.527422663467	42.194341329009	26.6095062487195	156.211769656795	67.2383327895349	59.074079270396	1.0	1.0	26.0438108079203	67.4489236063888	12.283749910852	374.408934677075	256.107735619527	1.0	1.0	1.0	1.0	1.0	19.5564265010438
LAIR2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	207.143838539272	1.0	1.0	40.1226560603342	1.0	1.0	1.0	1.0	1.0	1.0
LAMA1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LAMA3	1.0	1.0	1.0	1.0	1.0	9.15416421441912	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	49.8807333139235	80.9076684270354	31.4268774097036	15.26456714901	26.5831371912499	1.0	5.66844685796535
LAMA4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	103.951142579586	115.733800182088	256.55499644321	83.3222087430799	437.888487142724	108.015642435283
LAMA5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.6408030527749	7.59977613101588	1.0	1.0	34.0881759975774	1.0	1.0	1.0	1.0	114.888077188938	87.1948110191547	1.0	156.20403276845
LAMB1	1.0	1.0	1.0	86.8861309566643	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	326.848316279681	603.635235122091	139.682088344932	152.910339752003	191.817872718887	187.175247297082
LAMB3	1.0	1.0	1.0	1.0	8.50615933269436	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LAMB4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LAMC1	1.0	1.0	1.0	1.0	23.6919831321868	1.0	1.0	1.0	1.0	31.4187787317184	7.61924916490068	4.07027426877245	1.0	1.0	1.0	1.0	1.0	872.421884553181	913.944361802444	186.715472175653	162.022714699947	152.210090336753	74.4863007324049
LAMC2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	40.0113391100924	27.907609212169	1.0	1.0	1.0	1.0
LAMP2	137.182931918095	33.0615381968277	367.715034131108	356.177815156187	325.666853382304	118.543399699843	208.945325996064	131.04660801161	76.1782085010503	112.828514492501	59.7974425989553	72.6062197448926	87.8147228749262	90.6313845882766	44.2484934803785	209.554156567604	33.6082582736147	156.681844437994	236.008973788412	63.1110939222186	100.666726515088	225.408506510033	154.218972049027
LAMP3	1.0	1.0	1.0	1.0	1.0	1.0	1830.287914561	1.0	1.0	1.0	3.8304084109278	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LAMP5	40.1085491968873	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	53.0787157748007	27.3991045240635	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LAMTOR1	2021.3018117516	181.312871588935	201.72761025719	556.548621950914	289.682142460717	398.02066083565	322.783877106699	373.250195267628	423.295202758071	167.493162338017	69.5272477351487	98.8391706197334	138.41741831932	274.459369578111	267.009456546361	396.922111303025	152.598272976703	228.477701169229	187.633584713259	140.381944952453	378.082735262222	80.676334430683	254.454109527624
LAMTOR4	204.299016188507	98.1195056892069	1077.42152443156	616.709296575333	420.242903726911	213.280546071077	143.961041299642	497.156981394585	406.214600127689	332.963515395613	130.976796350101	157.118871789984	318.950991195198	166.818390623976	204.563376008524	447.390566051337	262.580828258411	359.101283405559	340.444648409246	259.873932453605	380.653805612796	133.745802482401	330.052091079579
LAMTOR5	64.8909232136531	170.99995379438	498.133175330351	312.506982012559	267.056580767901	313.528165284643	264.064993884128	433.570048040016	308.818153023353	305.900896654703	83.6617454791843	105.036543875076	167.225314259956	163.205540885919	249.16489893461	207.559288234771	135.633704828429	178.843809264151	327.544552177549	282.473194165502	339.212695179795	274.621974055786	209.954272381161
LAMTOR5.AS1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	23.2718223950769	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LANCL1	1.0	15.9626891930119	1.0	1.0	19.4476902426789	55.5841174874083	24.1010903714655	32.8315068939156	1.0	49.3677101207438	6.66169010280614	1.0	26.1834541389603	30.6833213172844	1.0	54.5908254557724	1.0	36.7431810641469	13.4026060643549	13.1113771240808	57.3969963293662	1.0	1.0
LANCL1.AS1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LANCL2	1.0	12.4792688310436	1.0	35.0354902606751	5.13499886451751	44.9770743983749	34.5932360532403	1.0	1.0	1.0	1.0	70.1191238732693	1.0	1.0	1.0	1.0	1.0	13.5645167114819	13.3456713495433	1.0	1.0	1.0	38.3980164656239
LANCL3	299.366181871468	1.0	1.0	1.0	1.0	11.6538376316129	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LAP3	50.0942755435111	84.0633247478269	1.0	201.085669878122	211.975416323662	97.5132957851029	359.543815755619	92.6607340595459	90.9175159882538	1.0	42.0855411091554	76.2340543805668	42.3911328592346	143.645860140001	72.7451193629174	78.1825041452625	120.332719205617	84.3440317179393	80.9973288831215	204.37889870771	126.120111670831	40.5745205717547	332.0951676321
LAPTM4B	439.502877456986	49.9563264836114	1.0	1.0	1.0	284.637463859892	1.0	38.5592484209828	24.2953665524036	1.0	1.0	1.0	1.0	1.0	40.6131881957409	438.299681734606	1.0	67.9666713069016	67.0572456289933	104.134415599288	43.6612220991814	152.010461001862	147.355092466944
LAPTM5	602.561046913207	97.9879333519467	2216.06322237918	1614.84454323102	1514.57254335993	229.675580432943	391.217713461925	1298.51367059752	1123.22555583996	1808.23664692886	58.0418604929483	249.86331774179	565.358895761441	467.628104395369	551.810105919273	276.04870029756	1529.03113128875	53.5669127534937	1.0	1.0	1.0	1.0	134.109920013477
LARGE1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	27.0255043518713	1.0	155.532059755688	1.0
LARGE2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	54.9029668942674	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LARP1B	28.9130494188316	38.1161578349819	1.0	43.731869417424	33.1625851006975	80.6822241710707	22.0084033613445	77.8044899268642	1.0	109.35288658024	63.6241243417728	73.4095714207255	1.0	1.0	72.2589309310264	51.5599619557802	1.0	55.9905483619887	35.3666197020599	51.4913536531294	40.1400597833428	74.4638506208579	37.8160028226124
LARP4	68.1118364257044	47.1042088146228	1.0	25.0567182595716	71.3592024534322	92.5131999593365	50.6455002527728	47.0813835856516	49.7578168045641	71.4753163131193	44.1922508000899	40.7975083860401	66.267990300665	71.0313932251609	27.9867474588875	59.3762644817841	74.6652612976316	46.7481326567654	82.4746836255358	27.6003845061663	35.9810481039916	129.803813190308	105.824009072677
LARP4B	1.0	16.9402451387781	46.7454719160081	52.4242786043206	64.259525394369	87.8637380795991	156.642075292774	27.5225729197016	43.7503543285642	51.1790221721873	17.8852833569204	74.5083293239912	166.419908535467	100.046293274722	40.7210033083232	129.189119837075	41.7433954594594	11.9657232301925	52.8452629250501	61.2892683176189	20.2798823783545	88.5365242912001	41.0889290107687
LARP6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	211.826085922579	324.907070330839	83.4611105010818	234.175229555515	339.0679931848	37.3575980209013
LARS	22.4663797286144	99.7340596354697	1.0	84.4143679626975	37.7836332562835	406.969621732492	32.2031952071892	146.005848957819	89.8346568741613	120.224598053313	65.5769801115054	73.2347099612885	166.499588233325	183.180633469346	159.556648768405	157.2168020085	136.343972487522	153.732075758851	141.596218646658	150.213371151602	147.457983162493	177.781468447721	203.038048857592
LAS1L	23.5577410593886	41.2266075167588	1.0	45.4487310524533	40.8792073994563	71.4067963625967	69.2746163201711	76.9667607956004	31.7795953153292	1.0	36.4226039462003	60.6990838002444	68.575979070117	36.5618988091803	1.0	42.5501000615281	1.0	28.2042657575498	11.9642987107276	38.6574809953878	41.2750634682858	43.6638797562884	17.0737779823235
LASP1	43.872566969368	10.2556934125346	330.293683679711	87.9561528729795	117.890430027496	49.2793133053036	114.775112430254	115.737389581222	99.7010203283231	22.6717076917577	29.734645297335	18.2453149491976	83.8936039771356	197.732251332483	31.7319280304321	111.417196709171	159.877641969387	102.295225396438	101.262707498612	228.468892844149	91.2733550972906	1.0	56.103147298781
LAT	103.379389071198	11.2494747951097	1.0	1.0	1.0	20.0437196656713	1.0	1.0	1.0	1.0	1.0	1.0	29.5377832944979	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LAT2	30.5996235979412	22.2655140003883	363.84986597945	125.820051310084	42.5454484319908	91.5066054721209	1.0	288.023376660677	271.977021196202	152.417656403714	33.3389860283695	61.7381825634709	1.0	272.963375585431	69.9452263267395	155.926612078224	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LATS1	6.3665949321536	17.9476409483905	1.0	19.8587081327685	44.6967129847562	69.329318424793	96.1055979322779	36.5225438059531	1.0	28.1053687007762	8.78119590985286	26.2577587396804	56.3197968339896	49.5598252274576	76.8549680195241	60.9691727982956	116.320859630324	31.8293625637953	84.2179451119404	77.0394073833472	21.9407052532086	60.5257994392223	72.5600982355858
LATS2.AS1	1.0	1.0	1.0	1.0	1.0	1.0	22.0084033613445	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LAX1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	193.423119358502	392.713745738174	53.8800788499959	67.4850159953522	119.593332687841	47.0723539115684	31.2778496247056	81.2669481507576	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LAYN	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.9228113875363	1.0	47.6291596873238	45.5543732247872	22.2193363716602	15.7117906369796
LBH	1.0	33.0765603501129	1.0	134.141722739375	1.0	1.0	31.1859454238107	1.0	26.6175179587222	389.667424569014	1.0	31.5539731288628	197.467987825878	230.918753919098	176.615328620463	47.6439882628738	288.748986269673	14.5384686174794	76.8529810419281	728.642043195729	257.962767358897	1.0	31.5755083481039
LBHD1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.59977613101588	40.2494094491955	1.0	1.0	17.5787441524727	1.0	1.0	1.0	1.0	1.0	14.3966941061308	1.0
LBX2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LBX2.AS1	1.0	1.0	1.0	17.1172286564798	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.3958490336629
LCA5	33.3285140229655	12.0749597521154	1.0	1.0	1.0	49.6547499702379	31.1859454238107	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.61378651067381	1.0	32.2064187607347	40.3183274056321	1.0	32.2729674920441	1.0	50.281755354991
LCA5L	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LCAT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	28.7755706446123	20.8472039741004	1.0	7.77868854660109	18.8580753036164	26.4468842616175	27.3397441456741	1.0	46.2675544566035
LCK	1.0	1.0	1.0	1.0	1.0	1.0	91.557836271432	1.0	1.0	85.4892350067115	38.7747942380058	1.0	222.300974782085	309.738443374385	523.110570818067	1.0	434.722859405919	1.0	1.0	1.0	1.0	1.0	1.0
LCLAT1	1.0	18.8020989659179	1.0	13.7112014018433	1.0	26.1313714349816	1.0	1.0	1.0	1.0	1.0	11.8903286517516	45.3880910521133	1.0	1.0	29.7693308577246	106.300502956654	19.2592675984656	1.0	82.5373044511971	26.8489280511772	37.2211987011053	18.1111819670625
LCMT1	26.5689539310084	18.4992070607205	1.0	34.0354108262333	8.57862883346208	62.2304772528529	106.304687594408	106.064107193596	37.7435442028646	51.9855167457122	35.6389705622286	25.4926631862704	1.0	40.0035763530958	91.3051455686684	52.7697156627721	1.0	20.567787579679	39.1448197786482	34.7791502907812	41.0267648797065	27.7763062953369	95.0853800068562
LCMT2	1.0	1.0	1.0	1.0	1.0	7.59479611103084	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19.8644189992004	1.0	1.0	1.0	1.0	1.0
LCN12	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LCN15	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LCN2	771.276614130005	10.6053159936812	1420.54852135951	1.0	13.3453233015439	1.0	1.0	1.0	1.0	42.2027541674277	1.0	1.0	28.2115955519527	1.0	1.0	271.899761700699	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LCN6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.9710763464639	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	246.327082992972
LCOR	58.6003961560454	44.2453287207648	221.53782688963	95.9106125939809	30.9330817839671	118.882036222164	218.056707430506	97.0877203649351	33.7100333058068	119.637210759744	1.0	1.0	103.308460533578	71.207458795081	59.5994937510004	116.848268315698	123.99385227061	56.8624733744819	52.7894515402463	47.7066668943481	95.3182835556316	1.0	49.0887875272218
LCORL	1.0	15.6409549286983	1.0	25.525213230638	39.9526851715847	56.6296273728554	77.2213930388004	24.4065384344109	38.0798994646423	80.9921505108269	32.7086313010795	85.7382402985387	1.0	45.0734080954287	79.8500282846126	86.7134218187472	85.1228767969111	14.1417281883734	12.8872185917859	22.8960377313223	23.5011663807037	43.2657596559067	87.7959967744302
LCP1	1.0	62.5748816348618	3668.75441767799	1377.06923581704	689.731961516603	133.790981268652	1834.8049108436	576.448342907917	523.80159492699	711.886917045592	130.535996583371	169.389053787681	666.068229954881	1135.28967236492	789.27682606426	651.102994179748	861.688215689951	1.0	1.0	1.0	1.0	1.0	1.0
LCP2	44.3025980631067	37.8203249556966	572.904715819569	228.361535259419	164.245183970611	165.652409615874	92.5750860548106	198.566415775622	149.825744784953	103.783204303943	1.0	1.0	195.45986522098	269.29504899255	87.4647527971718	227.880694712718	324.638555711296	19.9803042250153	1.0	1.0	1.0	1.0	44.7376512183544
LDAH	1.0	13.7926255862672	1.0	1.0	8.07545786182745	40.4583911428263	27.3324204760902	1.0	1.0	25.3049903406467	1.0	11.8903286517516	1.0	1.0	1.0	39.3829356008717	1.0	9.33831117194141	13.6493056585453	1.0	18.1069641362556	1.0	23.2319245183533
LDB1	1.0	46.0488272355558	48.6721866232529	10.8994368834758	1.0	146.000058965206	1.0	16.1924986236111	1.0	76.8010451514453	6.1355089590755	10.679659130087	77.7421451345936	59.1086688375157	75.3806855094353	44.9902518853122	33.8741974557989	1.0	8.83022691681989	16.0183469786138	12.2385092102775	5.98426879003548	55.2532770755907
LDB2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	133.868538410614	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	28.7497594733995	37.1731524966454	78.3858978350053	11.8960365960108	1.0	565.398272120734
LDB3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	187.476733075812	44.3724467897851	1.0	12.8755481828291
LDHB	509.273794288348	387.806543972299	1.0	182.243679916216	296.757155458249	1930.84762004628	60.2692399794179	719.09934360785	774.137678328211	256.550941884283	104.882804928141	321.665047200459	639.01166034249	89.1301400441229	1011.09470005453	808.504462171932	688.32096533616	324.738203436077	306.69327477415	494.342859804781	661.13300998869	605.687997081288	230.709291571149
LDHBP2	1.0	9.97499241678579	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LDHC	1.0	1.0	1.0	1.0	12.3459915660934	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
LDHD	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.11672667107716	1.0	38.0857356140198	1.0	1.0	1.0
